timestamp,can_id,message_count,vehicle_speed_kmh,speed_decimal,speed_unit,cruise_switch_state,cruise_main_switch,detent_output,rheostat_level,alive_counter,raw_data_hex
1755699861.745091,1265,604,7.4432160000000005,0.125,True,0,False,True,9,13,60094ED0
1755699861.765104,1265,605,7.4432160000000005,0.125,True,0,False,True,9,14,60094EE0
1755699861.785104,1265,606,7.4432160000000005,0.125,True,0,False,True,9,15,40094EF0
1755699861.805066,1265,607,7.4432160000000005,0.125,True,0,False,True,9,0,40094E00
1755699861.825048,1265,608,7.4432160000000005,0.125,True,0,False,True,9,1,60094E10
1755699861.845026,1265,609,7.4432160000000005,0.125,True,0,False,True,9,2,60094E20
1755699861.864957,1265,610,7.4432160000000005,0.125,True,0,False,True,9,3,40094E30
1755699861.885061,1265,611,7.4432160000000005,0.125,True,0,False,True,9,4,60094E40
1755699861.905138,1265,612,7.4432160000000005,0.125,True,0,False,True,9,5,40094E50
1755699861.92493,1265,613,7.4432160000000005,0.125,True,0,False,True,9,6,40094E60
1755699861.944995,1265,614,7.4432160000000005,0.125,True,0,False,True,9,7,60094E70
1755699861.965004,1265,615,7.4432160000000005,0.125,True,0,False,True,9,8,60094E80
1755699861.985009,1265,616,7.4432160000000005,0.125,True,0,False,True,9,9,40094E90
1755699862.005265,1265,617,7.6443840000000005,0.25,True,0,False,True,9,10,80094EA0
1755699862.024922,1265,618,7.6443840000000005,0.25,True,0,False,True,9,11,A0094EB0
1755699862.044932,1265,619,7.6443840000000005,0.25,True,0,False,True,9,12,80094EC0
1755699862.064955,1265,620,7.6443840000000005,0.25,True,0,False,True,9,13,A0094ED0
1755699862.084966,1265,621,7.6443840000000005,0.25,True,0,False,True,9,14,A0094EE0
1755699862.104966,1265,622,7.6443840000000005,0.25,True,0,False,True,9,15,80094EF0
1755699862.124911,1265,623,7.6443840000000005,0.25,True,0,False,True,9,0,80094E00
1755699862.144895,1265,624,7.6443840000000005,0.25,True,0,False,True,9,1,A0094E10
1755699862.164873,1265,625,7.6443840000000005,0.25,True,0,False,True,9,2,A0094E20
1755699862.1849,1265,626,7.6443840000000005,0.25,True,0,False,True,9,3,80094E30
1755699862.205051,1265,627,7.6443840000000005,0.25,True,0,False,True,9,4,A0094E40
1755699862.224866,1265,628,7.6443840000000005,0.25,True,0,False,True,9,5,80094E50
1755699862.244866,1265,629,7.6443840000000005,0.25,True,0,False,True,9,6,80094E60
1755699862.264785,1265,630,7.6443840000000005,0.25,True,0,False,True,9,7,A0094E70
1755699862.284873,1265,631,7.6443840000000005,0.25,True,0,False,True,9,8,A0094E80
1755699862.305298,1265,632,7.6443840000000005,0.25,True,0,False,True,9,9,80094E90
1755699862.324775,1265,633,7.6443840000000005,0.25,True,0,False,True,9,10,80094EA0
1755699862.34477,1265,634,7.6443840000000005,0.25,True,0,False,True,9,11,A0094EB0
1755699862.364867,1265,635,7.6443840000000005,0.25,True,0,False,True,9,12,80094EC0
1755699862.384751,1265,636,7.6443840000000005,0.25,True,0,False,True,9,13,A0094ED0
1755699862.404763,1265,637,7.6443840000000005,0.25,True,0,False,True,9,14,A0094EE0
1755699862.424868,1265,638,7.6443840000000005,0.25,True,0,False,True,9,15,80094EF0
1755699862.444723,1265,639,7.6443840000000005,0.25,True,0,False,True,9,0,80094E00
1755699862.464696,1265,640,7.6443840000000005,0.25,True,0,False,True,9,1,A0094E10
1755699862.484786,1265,641,7.6443840000000005,0.25,True,0,False,True,9,2,A0094E20
1755699862.504749,1265,642,7.6443840000000005,0.25,True,0,False,True,9,3,80094E30
1755699862.524699,1265,643,7.6443840000000005,0.25,True,0,False,True,9,4,A0094E40
1755699862.544689,1265,644,7.6443840000000005,0.25,True,0,False,True,9,5,80094E50
1755699862.564683,1265,645,7.6443840000000005,0.25,True,0,False,True,9,6,80094E60
1755699862.584716,1265,646,7.6443840000000005,0.25,True,0,False,True,9,7,A0094E70
1755699862.605481,1265,647,7.8455520000000005,0.375,True,0,False,True,9,8,E0094E80
1755699862.624686,1265,648,7.8455520000000005,0.375,True,0,False,True,9,9,C0094E90
1755699862.644652,1265,649,7.8455520000000005,0.375,True,0,False,True,9,10,C0094EA0
1755699862.664604,1265,650,7.8455520000000005,0.375,True,0,False,True,9,11,E0094EB0
1755699862.684628,1265,651,7.8455520000000005,0.375,True,0,False,True,9,12,C0094EC0
1755699862.704673,1265,652,7.8455520000000005,0.375,True,0,False,True,9,13,E0094ED0
1755699862.724591,1265,653,7.8455520000000005,0.375,True,0,False,True,9,14,E0094EE0
1755699862.74456,1265,654,7.8455520000000005,0.375,True,0,False,True,9,15,C0094EF0
1755699862.764552,1265,655,7.8455520000000005,0.375,True,0,False,True,9,0,C0094E00
1755699862.784664,1265,656,7.8455520000000005,0.375,True,0,False,True,9,1,E0094E10
1755699862.804634,1265,657,7.8455520000000005,0.375,True,0,False,True,9,2,E0094E20
1755699862.824621,1265,658,7.8455520000000005,0.375,True,0,False,True,9,3,C0094E30
1755699862.844872,1265,659,7.8455520000000005,0.375,True,0,False,True,9,4,E0094E40
1755699862.864506,1265,660,7.8455520000000005,0.375,True,0,False,True,9,5,C0094E50
1755699862.884544,1265,661,7.8455520000000005,0.375,True,0,False,True,9,6,C0094E60
1755699862.904624,1265,662,7.8455520000000005,0.375,True,0,False,True,9,7,E0094E70
1755699862.924544,1265,663,7.8455520000000005,0.375,True,0,False,True,9,8,E0094E80
1755699862.944646,1265,664,7.8455520000000005,0.375,True,0,False,True,9,9,C0094E90
1755699862.964538,1265,665,7.8455520000000005,0.375,True,0,False,True,9,10,C0094EA0
1755699862.985003,1265,666,7.8455520000000005,0.375,True,0,False,True,9,11,E0094EB0
1755699863.004564,1265,667,7.8455520000000005,0.375,True,0,False,True,9,12,C0094EC0
1755699863.024548,1265,668,7.8455520000000005,0.375,True,0,False,True,9,13,E0094ED0
1755699863.044445,1265,669,7.8455520000000005,0.375,True,0,False,True,9,14,E0094EE0
1755699863.064491,1265,670,7.8455520000000005,0.375,True,0,False,True,9,15,C0094EF0
1755699863.084913,1265,671,7.8455520000000005,0.375,True,0,False,True,9,0,C0094E00
1755699863.104582,1265,672,7.8455520000000005,0.375,True,0,False,True,9,1,E0094E10
1755699863.12472,1265,673,7.8455520000000005,0.375,True,0,False,True,9,2,E0094E20
1755699863.144522,1265,674,7.8455520000000005,0.375,True,0,False,True,9,3,C0094E30
1755699863.164472,1265,675,7.8455520000000005,0.375,True,0,False,True,9,4,E0094E40
1755699863.184794,1265,676,7.8455520000000005,0.375,True,0,False,True,9,5,C0094E50
1755699863.20459,1265,677,7.8455520000000005,0.375,True,0,False,True,9,6,C0094E60
1755699863.224466,1265,678,7.8455520000000005,0.375,True,0,False,True,9,7,E0094E70
1755699863.244515,1265,679,7.8455520000000005,0.375,True,0,False,True,9,8,E0094E80
1755699863.264732,1265,680,7.8455520000000005,0.375,True,0,False,True,9,9,C0094E90
1755699863.284866,1265,681,7.8455520000000005,0.375,True,0,False,True,9,10,C0094EA0
1755699863.304656,1265,682,7.8455520000000005,0.375,True,0,False,True,9,11,E0094EB0
1755699863.324526,1265,683,7.8455520000000005,0.375,True,0,False,True,9,12,C0094EC0
1755699863.344576,1265,684,7.8455520000000005,0.375,True,0,False,True,9,13,E0094ED0
1755699863.364491,1265,685,7.8455520000000005,0.375,True,0,False,True,9,14,E0094EE0
1755699863.385121,1265,686,7.8455520000000005,0.375,True,0,False,True,9,15,C0094EF0
1755699863.404873,1265,687,7.8455520000000005,0.375,True,0,False,True,9,0,C0094E00
1755699863.42462,1265,688,8.04672,0.0,True,0,False,True,9,1,200A4E10
1755699863.444493,1265,689,8.04672,0.0,True,0,False,True,9,2,200A4E20
1755699863.464472,1265,690,8.04672,0.0,True,0,False,True,9,3,000A4E30
1755699863.48442,1265,691,8.04672,0.0,True,0,False,True,9,4,200A4E40
1755699863.504419,1265,692,8.04672,0.0,True,0,False,True,9,5,000A4E50
1755699863.524347,1265,693,8.04672,0.0,True,0,False,True,9,6,000A4E60
1755699863.544303,1265,694,8.04672,0.0,True,0,False,True,9,7,200A4E70
1755699863.564244,1265,695,8.04672,0.0,True,0,False,True,9,8,200A4E80
1755699863.584184,1265,696,8.04672,0.0,True,0,False,True,9,9,000A4E90
1755699863.604347,1265,697,8.04672,0.0,True,0,False,True,9,10,000A4EA0
1755699863.624347,1265,698,8.04672,0.0,True,0,False,True,9,11,200A4EB0
1755699863.644272,1265,699,8.04672,0.0,True,0,False,True,9,12,000A4EC0
1755699863.664066,1265,700,8.04672,0.0,True,0,False,True,9,13,200A4ED0
1755699863.684164,1265,701,8.04672,0.0,True,0,False,True,9,14,200A4EE0
1755699863.704179,1265,702,8.04672,0.0,True,0,False,True,9,15,000A4EF0
1755699863.724272,1265,703,8.04672,0.0,True,0,False,True,9,0,000A4E00
1755699863.74431,1265,704,8.04672,0.0,True,0,False,True,9,1,200A4E10
1755699863.764272,1265,705,8.04672,0.0,True,0,False,True,9,2,200A4E20
1755699863.784245,1265,706,8.04672,0.0,True,0,False,True,9,3,000A4E30
1755699863.804091,1265,707,8.04672,0.0,True,0,False,True,9,4,200A4E40
1755699863.824076,1265,708,8.04672,0.0,True,0,False,True,9,5,000A4E50
1755699863.844061,1265,709,8.04672,0.0,True,0,False,True,9,6,000A4E60
1755699863.864241,1265,710,8.04672,0.0,True,0,False,True,9,7,200A4E70
1755699863.884151,1265,711,8.04672,0.0,True,0,False,True,9,8,200A4E80
1755699863.904097,1265,712,8.04672,0.0,True,0,False,True,9,9,000A4E90
1755699863.923983,1265,713,8.04672,0.0,True,0,False,True,9,10,000A4EA0
1755699863.94406,1265,714,8.04672,0.0,True,0,False,True,9,11,200A4EB0
1755699863.963994,1265,715,8.04672,0.0,True,0,False,True,9,12,000A4EC0
1755699863.984123,1265,716,8.04672,0.0,True,0,False,True,9,13,200A4ED0
1755699864.003984,1265,717,8.04672,0.0,True,0,False,True,9,14,200A4EE0
1755699864.024006,1265,718,8.04672,0.0,True,0,False,True,9,15,000A4EF0
1755699864.044039,1265,719,8.04672,0.0,True,0,False,True,9,0,000A4E00
1755699864.064058,1265,720,8.04672,0.0,True,0,False,True,9,1,200A4E10
1755699864.083891,1265,721,8.04672,0.0,True,0,False,True,9,2,200A4E20
1755699864.104105,1265,722,8.04672,0.0,True,0,False,True,9,3,000A4E30
1755699864.124023,1265,723,8.04672,0.0,True,0,False,True,9,4,200A4E40
1755699864.144032,1265,724,8.04672,0.0,True,0,False,True,9,5,000A4E50
1755699864.163872,1265,725,8.04672,0.0,True,0,False,True,9,6,000A4E60
1755699864.184019,1265,726,8.04672,0.0,True,0,False,True,9,7,200A4E70
1755699864.203866,1265,727,8.04672,0.0,True,0,False,True,9,8,200A4E80
1755699864.224075,1265,728,8.04672,0.0,True,0,False,True,9,9,000A4E90
1755699864.243866,1265,729,8.04672,0.0,True,0,False,True,9,10,000A4EA0
1755699864.263872,1265,730,8.04672,0.0,True,0,False,True,9,11,200A4EB0
1755699864.28388,1265,731,8.04672,0.0,True,0,False,True,9,12,000A4EC0
1755699864.303866,1265,732,8.04672,0.0,True,0,False,True,9,13,200A4ED0
1755699864.323922,1265,733,8.04672,0.0,True,0,False,True,9,14,200A4EE0
1755699864.344022,1265,734,8.04672,0.0,True,0,False,True,9,15,000A4EF0
1755699864.363873,1265,735,8.04672,0.0,True,0,False,True,9,0,000A4E00
1755699864.383775,1265,736,8.04672,0.0,True,0,False,True,9,1,200A4E10
1755699864.403891,1265,737,8.04672,0.0,True,0,False,True,9,2,200A4E20
1755699864.423966,1265,738,8.04672,0.0,True,0,False,True,9,3,000A4E30
1755699864.443795,1265,739,8.04672,0.0,True,0,False,True,9,4,200A4E40
1755699864.463729,1265,740,8.247888,0.125,True,0,False,True,9,5,400A4E50
1755699864.483866,1265,741,8.247888,0.125,True,0,False,True,9,6,400A4E60
1755699864.503866,1265,742,8.247888,0.125,True,0,False,True,9,7,600A4E70
1755699864.52362,1265,743,8.247888,0.125,True,0,False,True,9,8,600A4E80
1755699864.543748,1265,744,8.247888,0.125,True,0,False,True,9,9,400A4E90
1755699864.563876,1265,745,8.247888,0.125,True,0,False,True,9,10,400A4EA0
1755699864.583802,1265,746,8.247888,0.125,True,0,False,True,9,11,600A4EB0
1755699864.603866,1265,747,8.247888,0.125,True,0,False,True,9,12,400A4EC0
1755699864.623794,1265,748,8.247888,0.125,True,0,False,True,9,13,600A4ED0
1755699864.643785,1265,749,8.04672,0.0,True,0,False,True,9,14,200A4EE0
1755699864.663716,1265,750,8.04672,0.0,True,0,False,True,9,15,000A4EF0
1755699864.683876,1265,751,8.04672,0.0,True,0,False,True,9,0,000A4E00
1755699864.703866,1265,752,8.04672,0.0,True,0,False,True,9,1,200A4E10
1755699864.723516,1265,753,8.04672,0.0,True,0,False,True,9,2,200A4E20
1755699864.743754,1265,754,8.04672,0.0,True,0,False,True,9,3,000A4E30
1755699864.76375,1265,755,8.04672,0.0,True,0,False,True,9,4,200A4E40
1755699864.783562,1265,756,8.04672,0.0,True,0,False,True,9,5,000A4E50
1755699864.803523,1265,757,8.04672,0.0,True,0,False,True,9,6,000A4E60
1755699864.823798,1265,758,8.04672,0.0,True,0,False,True,9,7,200A4E70
1755699864.843746,1265,759,8.04672,0.0,True,0,False,True,9,8,200A4E80
1755699864.863514,1265,760,8.04672,0.0,True,0,False,True,9,9,000A4E90
1755699864.883504,1265,761,8.04672,0.0,True,0,False,True,9,10,000A4EA0
1755699864.903466,1265,762,8.04672,0.0,True,0,False,True,9,11,200A4EB0
1755699864.923448,1265,763,8.04672,0.0,True,0,False,True,9,12,000A4EC0
1755699864.943741,1265,764,8.04672,0.0,True,0,False,True,9,13,200A4ED0
1755699864.963445,1265,765,8.04672,0.0,True,0,False,True,9,14,200A4EE0
1755699864.98344,1265,766,8.04672,0.0,True,0,False,True,9,15,000A4EF0
1755699865.003459,1265,767,8.04672,0.0,True,0,False,True,9,0,000A4E00
1755699865.023548,1265,768,8.04672,0.0,True,0,False,True,9,1,200A4E10
1755699865.043437,1265,769,8.04672,0.0,True,0,False,True,9,2,200A4E20
1755699865.063438,1265,770,8.247888,0.125,True,0,False,True,9,3,400A4E30
1755699865.083392,1265,771,8.247888,0.125,True,0,False,True,9,4,600A4E40
1755699865.103436,1265,772,8.247888,0.125,True,0,False,True,9,5,400A4E50
1755699865.123379,1265,773,8.247888,0.125,True,0,False,True,9,6,400A4E60
1755699865.143401,1265,774,8.247888,0.125,True,0,False,True,9,7,600A4E70
1755699865.163375,1265,775,8.247888,0.125,True,0,False,True,9,8,600A4E80
1755699865.18336,1265,776,8.247888,0.125,True,0,False,True,9,9,400A4E90
1755699865.203333,1265,777,8.247888,0.125,True,0,False,True,9,10,400A4EA0
1755699865.22341,1265,778,8.247888,0.125,True,0,False,True,9,11,600A4EB0
1755699865.243416,1265,779,8.247888,0.125,True,0,False,True,9,12,400A4EC0
1755699865.263354,1265,780,8.247888,0.125,True,0,False,True,9,13,600A4ED0
1755699865.283341,1265,781,8.247888,0.125,True,0,False,True,9,14,600A4EE0
1755699865.303321,1265,782,8.247888,0.125,True,0,False,True,9,15,400A4EF0
1755699865.323288,1265,783,8.247888,0.125,True,0,False,True,9,0,400A4E00
1755699865.34331,1265,784,8.247888,0.125,True,0,False,True,9,1,600A4E10
1755699865.363289,1265,785,8.247888,0.125,True,0,False,True,9,2,600A4E20
1755699865.383249,1265,786,8.247888,0.125,True,0,False,True,9,3,400A4E30
1755699865.403229,1265,787,8.247888,0.125,True,0,False,True,9,4,600A4E40
1755699865.423369,1265,788,8.247888,0.125,True,0,False,True,9,5,400A4E50
1755699865.443295,1265,789,8.247888,0.125,True,0,False,True,9,6,400A4E60
1755699865.463173,1265,790,8.247888,0.125,True,0,False,True,9,7,600A4E70
1755699865.483232,1265,791,8.247888,0.125,True,0,False,True,9,8,600A4E80
1755699865.503247,1265,792,8.247888,0.125,True,0,False,True,9,9,400A4E90
1755699865.523163,1265,793,8.247888,0.125,True,0,False,True,9,10,400A4EA0
1755699865.543252,1265,794,8.247888,0.125,True,0,False,True,9,11,600A4EB0
1755699865.563196,1265,795,8.247888,0.125,True,0,False,True,9,12,400A4EC0
1755699865.58317,1265,796,8.247888,0.125,True,0,False,True,9,13,600A4ED0
1755699865.603172,1265,797,8.247888,0.125,True,0,False,True,9,14,600A4EE0
1755699865.623217,1265,798,8.247888,0.125,True,0,False,True,9,15,400A4EF0
1755699865.643148,1265,799,8.247888,0.125,True,0,False,True,9,0,400A4E00
1755699865.66312,1265,800,8.247888,0.125,True,0,False,True,9,1,600A4E10
1755699865.683151,1265,801,8.247888,0.125,True,0,False,True,9,2,600A4E20
1755699865.703167,1265,802,8.247888,0.125,True,0,False,True,9,3,400A4E30
1755699865.72307,1265,803,8.247888,0.125,True,0,False,True,9,4,600A4E40
1755699865.743142,1265,804,8.247888,0.125,True,0,False,True,9,5,400A4E50
1755699865.763095,1265,805,8.247888,0.125,True,0,False,True,9,6,400A4E60
1755699865.783061,1265,806,8.247888,0.125,True,0,False,True,9,7,600A4E70
1755699865.803032,1265,807,8.247888,0.125,True,0,False,True,9,8,600A4E80
1755699865.823141,1265,808,8.247888,0.125,True,0,False,True,9,9,400A4E90
1755699865.843061,1265,809,8.247888,0.125,True,0,False,True,9,10,400A4EA0
1755699865.862975,1265,810,8.247888,0.125,True,0,False,True,9,11,600A4EB0
1755699865.883022,1265,811,8.247888,0.125,True,0,False,True,9,12,400A4EC0
1755699865.903049,1265,812,8.247888,0.125,True,0,False,True,9,13,600A4ED0
1755699865.922952,1265,813,8.247888,0.125,True,0,False,True,9,14,600A4EE0
1755699865.942995,1265,814,8.247888,0.125,True,0,False,True,9,15,400A4EF0
1755699865.963017,1265,815,8.247888,0.125,True,0,False,True,9,0,400A4E00
1755699865.982924,1265,816,8.247888,0.125,True,0,False,True,9,1,600A4E10
1755699866.002939,1265,817,8.247888,0.125,True,0,False,True,9,2,600A4E20
1755699866.023026,1265,818,8.247888,0.125,True,0,False,True,9,3,400A4E30
1755699866.043,1265,819,8.247888,0.125,True,0,False,True,9,4,600A4E40
1755699866.062889,1265,820,8.247888,0.125,True,0,False,True,9,5,400A4E50
1755699866.082901,1265,821,8.247888,0.125,True,0,False,True,9,6,400A4E60
1755699866.102939,1265,822,8.247888,0.125,True,0,False,True,9,7,600A4E70
1755699866.122873,1265,823,8.247888,0.125,True,0,False,True,9,8,600A4E80
1755699866.142972,1265,824,8.247888,0.125,True,0,False,True,9,9,400A4E90
1755699866.162924,1265,825,8.247888,0.125,True,0,False,True,9,10,400A4EA0
1755699866.182866,1265,826,8.247888,0.125,True,0,False,True,9,11,600A4EB0
1755699866.202894,1265,827,8.247888,0.125,True,0,False,True,9,12,400A4EC0
1755699866.222933,1265,828,8.247888,0.125,True,0,False,True,9,13,600A4ED0
1755699866.242917,1265,829,8.247888,0.125,True,0,False,True,9,14,600A4EE0
1755699866.262872,1265,830,8.449056,0.25,True,0,False,True,9,15,800A4EF0
1755699866.282795,1265,831,8.449056,0.25,True,0,False,True,9,0,800A4E00
1755699866.302873,1265,832,8.449056,0.25,True,0,False,True,9,1,A00A4E10
1755699866.322872,1265,833,8.449056,0.25,True,0,False,True,9,2,A00A4E20
1755699866.342868,1265,834,8.449056,0.25,True,0,False,True,9,3,800A4E30
1755699866.362797,1265,835,8.449056,0.25,True,0,False,True,9,4,A00A4E40
1755699866.382767,1265,836,8.449056,0.25,True,0,False,True,9,5,800A4E50
1755699866.402734,1265,837,8.449056,0.25,True,0,False,True,9,6,800A4E60
1755699866.422873,1265,838,8.449056,0.25,True,0,False,True,9,7,A00A4E70
1755699866.442766,1265,839,8.449056,0.25,True,0,False,True,9,8,A00A4E80
1755699866.462687,1265,840,8.449056,0.25,True,0,False,True,9,9,800A4E90
1755699866.482728,1265,841,8.449056,0.25,True,0,False,True,9,10,800A4EA0
1755699866.502788,1265,842,8.449056,0.25,True,0,False,True,9,11,A00A4EB0
1755699866.522681,1265,843,8.449056,0.25,True,0,False,True,9,12,800A4EC0
1755699866.542692,1265,844,8.449056,0.25,True,0,False,True,9,13,A00A4ED0
1755699866.562732,1265,845,8.449056,0.25,True,0,False,True,9,14,A00A4EE0
1755699866.582695,1265,846,8.449056,0.25,True,0,False,True,9,15,800A4EF0
1755699866.602666,1265,847,8.449056,0.25,True,0,False,True,9,0,800A4E00
1755699866.622718,1265,848,8.449056,0.25,True,0,False,True,9,1,A00A4E10
1755699866.642744,1265,849,8.449056,0.25,True,0,False,True,9,2,A00A4E20
1755699866.662638,1265,850,8.449056,0.25,True,0,False,True,9,3,800A4E30
1755699866.682685,1265,851,8.449056,0.25,True,0,False,True,9,4,A00A4E40
1755699866.702634,1265,852,8.449056,0.25,True,0,False,True,9,5,800A4E50
1755699866.722593,1265,853,8.449056,0.25,True,0,False,True,9,6,800A4E60
1755699866.742626,1265,854,8.449056,0.25,True,0,False,True,9,7,A00A4E70
1755699866.762573,1265,855,8.449056,0.25,True,0,False,True,9,8,A00A4E80
1755699866.782558,1265,856,8.449056,0.25,True,0,False,True,9,9,800A4E90
1755699866.802583,1265,857,8.449056,0.25,True,0,False,True,9,10,800A4EA0
1755699866.82262,1265,858,8.449056,0.25,True,0,False,True,9,11,A00A4EB0
1755699866.842629,1265,859,8.449056,0.25,True,0,False,True,9,12,800A4EC0
1755699866.86257,1265,860,8.449056,0.25,True,0,False,True,9,13,A00A4ED0
1755699866.882536,1265,861,8.449056,0.25,True,0,False,True,9,14,A00A4EE0
1755699866.902576,1265,862,8.449056,0.25,True,0,False,True,9,15,800A4EF0
1755699866.922502,1265,863,8.449056,0.25,True,0,False,True,9,0,800A4E00
1755699866.942622,1265,864,8.449056,0.25,True,0,False,True,9,1,A00A4E10
1755699866.962506,1265,865,8.449056,0.25,True,0,False,True,9,2,A00A4E20
1755699866.982495,1265,866,8.449056,0.25,True,0,False,True,9,3,800A4E30
1755699867.002514,1265,867,8.449056,0.25,True,0,False,True,9,4,A00A4E40
1755699867.022573,1265,868,8.449056,0.25,True,0,False,True,9,5,800A4E50
1755699867.042631,1265,869,8.449056,0.25,True,0,False,True,9,6,800A4E60
1755699867.062429,1265,870,8.449056,0.25,True,0,False,True,9,7,A00A4E70
1755699867.082435,1265,871,8.449056,0.25,True,0,False,True,9,8,A00A4E80
1755699867.10256,1265,872,8.449056,0.25,True,0,False,True,9,9,800A4E90
1755699867.122422,1265,873,8.449056,0.25,True,0,False,True,9,10,800A4EA0
1755699867.142634,1265,874,8.449056,0.25,True,0,False,True,9,11,A00A4EB0
1755699867.162441,1265,875,8.449056,0.25,True,0,False,True,9,12,800A4EC0
1755699867.182419,1265,876,8.449056,0.25,True,0,False,True,9,13,A00A4ED0
1755699867.202418,1265,877,8.449056,0.25,True,0,False,True,9,14,A00A4EE0
1755699867.222435,1265,878,8.449056,0.25,True,0,False,True,9,15,800A4EF0
1755699867.242628,1265,879,8.449056,0.25,True,0,False,True,9,0,800A4E00
1755699867.26241,1265,880,8.449056,0.25,True,0,False,True,9,1,A00A4E10
1755699867.282421,1265,881,8.449056,0.25,True,0,False,True,9,2,A00A4E20
1755699867.30256,1265,882,8.449056,0.25,True,0,False,True,9,3,800A4E30
1755699867.322421,1265,883,8.449056,0.25,True,0,False,True,9,4,A00A4E40
1755699867.342646,1265,884,8.449056,0.25,True,0,False,True,9,5,800A4E50
1755699867.362426,1265,885,8.449056,0.25,True,0,False,True,9,6,800A4E60
1755699867.382422,1265,886,8.449056,0.25,True,0,False,True,9,7,A00A4E70
1755699867.402423,1265,887,8.449056,0.25,True,0,False,True,9,8,A00A4E80
1755699867.422423,1265,888,8.449056,0.25,True,0,False,True,9,9,800A4E90
1755699867.442653,1265,889,8.449056,0.25,True,0,False,True,9,10,800A4EA0
1755699867.462436,1265,890,8.449056,0.25,True,0,False,True,9,11,A00A4EB0
1755699867.48242,1265,891,8.449056,0.25,True,0,False,True,9,12,800A4EC0
1755699867.502547,1265,892,8.449056,0.25,True,0,False,True,9,13,A00A4ED0
1755699867.522435,1265,893,8.449056,0.25,True,0,False,True,9,14,A00A4EE0
1755699867.542664,1265,894,8.449056,0.25,True,0,False,True,9,15,800A4EF0
1755699867.562429,1265,895,8.449056,0.25,True,0,False,True,9,0,800A4E00
1755699867.582435,1265,896,8.449056,0.25,True,0,False,True,9,1,A00A4E10
1755699867.602435,1265,897,8.449056,0.25,True,0,False,True,9,2,A00A4E20
1755699867.622443,1265,898,8.449056,0.25,True,0,False,True,9,3,800A4E30
1755699867.642663,1265,899,8.449056,0.25,True,0,False,True,9,4,A00A4E40
1755699867.662434,1265,900,8.449056,0.25,True,0,False,True,9,5,800A4E50
1755699867.682441,1265,901,8.449056,0.25,True,0,False,True,9,6,800A4E60
1755699867.702525,1265,902,8.449056,0.25,True,0,False,True,9,7,A00A4E70
1755699867.722428,1265,903,8.449056,0.25,True,0,False,True,9,8,A00A4E80
1755699867.742669,1265,904,8.449056,0.25,True,0,False,True,9,9,800A4E90
1755699867.762458,1265,905,8.449056,0.25,True,0,False,True,9,10,800A4EA0
1755699867.782451,1265,906,8.449056,0.25,True,0,False,True,9,11,A00A4EB0
1755699867.80244,1265,907,8.449056,0.25,True,0,False,True,9,12,800A4EC0
1755699867.822444,1265,908,8.449056,0.25,True,0,False,True,9,13,A00A4ED0
1755699867.842678,1265,909,8.449056,0.25,True,0,False,True,9,14,A00A4EE0
1755699867.862445,1265,910,8.449056,0.25,True,0,False,True,9,15,800A4EF0
1755699867.882455,1265,911,8.449056,0.25,True,0,False,True,9,0,800A4E00
1755699867.902566,1265,912,8.449056,0.25,True,0,False,True,9,1,A00A4E10
1755699867.922397,1265,913,8.449056,0.25,True,0,False,True,9,2,A00A4E20
1755699867.942628,1265,914,8.449056,0.25,True,0,False,True,9,3,800A4E30
1755699867.9624,1265,915,8.449056,0.25,True,0,False,True,9,4,A00A4E40
1755699867.982396,1265,916,8.449056,0.25,True,0,False,True,9,5,800A4E50
1755699868.002393,1265,917,8.449056,0.25,True,0,False,True,9,6,800A4E60
1755699868.022374,1265,918,8.449056,0.25,True,0,False,True,9,7,A00A4E70
1755699868.042616,1265,919,8.449056,0.25,True,0,False,True,9,8,A00A4E80
1755699868.062396,1265,920,8.449056,0.25,True,0,False,True,9,9,800A4E90
1755699868.082423,1265,921,8.449056,0.25,True,0,False,True,9,10,800A4EA0
1755699868.10256,1265,922,8.449056,0.25,True,0,False,True,9,11,A00A4EB0
1755699868.122465,1265,923,8.449056,0.25,True,0,False,True,9,12,800A4EC0
1755699868.142679,1265,924,8.449056,0.25,True,0,False,True,9,13,A00A4ED0
1755699868.162466,1265,925,8.449056,0.25,True,0,False,True,9,14,A00A4EE0
1755699868.182347,1265,926,8.449056,0.25,True,0,False,True,9,15,800A4EF0
1755699868.202347,1265,927,8.449056,0.25,True,0,False,True,9,0,800A4E00
1755699868.222326,1265,928,8.449056,0.25,True,0,False,True,9,1,A00A4E10
1755699868.242553,1265,929,8.449056,0.25,True,0,False,True,9,2,A00A4E20
1755699868.262341,1265,930,8.449056,0.25,True,0,False,True,9,3,800A4E30
1755699868.282319,1265,931,8.449056,0.25,True,0,False,True,9,4,A00A4E40
1755699868.302327,1265,932,8.449056,0.25,True,0,False,True,9,5,800A4E50
1755699868.322704,1265,933,8.449056,0.25,True,0,False,True,9,6,800A4E60
1755699868.342569,1265,934,8.449056,0.25,True,0,False,True,9,7,A00A4E70
1755699868.362366,1265,935,8.449056,0.25,True,0,False,True,9,8,A00A4E80
1755699868.382396,1265,936,8.449056,0.25,True,0,False,True,9,9,800A4E90
1755699868.402419,1265,937,8.247888,0.125,True,0,False,True,9,10,400A4EA0
1755699868.422452,1265,938,8.247888,0.125,True,0,False,True,9,11,600A4EB0
