t,target_deg,sas_deg,err_deg,torque_nm,system_state
2.1652101760000733,-0.7000000000000001,832.0,-832.7,-6.0,0
2.185305478999908,-0.7000000000000001,832.0,-832.7,-6.0,0
2.2056816809999873,-0.7000000000000001,832.0,-832.7,-6.0,0
2.225795416999972,-0.7000000000000001,832.0,-832.7,-6.0,0
2.2459133440006553,-0.7000000000000001,832.0,-832.7,-6.0,0
2.2660156560004907,-0.7000000000000001,832.0,-832.7,-6.0,0
2.286114862999966,-0.7000000000000001,832.0,-832.7,-6.0,0
2.306440121000378,-0.7000000000000001,832.0,-832.7,-6.0,0
2.326544320000721,-0.7000000000000001,832.0,-832.7,-6.0,0
2.3466540240005997,-0.7000000000000001,832.0,-832.7,-6.0,0
2.366756655000245,-0.7000000000000001,832.0,-832.7,-6.0,0
2.386847222000142,-0.7000000000000001,832.0,-832.7,-6.0,0
2.4071468160000222,-0.7000000000000001,832.0,-832.7,-6.0,0
2.4283591520006667,-0.7000000000000001,832.0,-832.7,-6.0,1
2.448835578999933,-0.7000000000000001,832.0,-832.7,-6.0,1
2.4691376680002577,-0.7000000000000001,832.0,-832.7,-6.0,1
2.4896947350007395,-0.7000000000000001,832.0,-832.7,-6.0,1
2.51001663200077,-0.7000000000000001,832.0,-832.7,-6.0,1
2.5303037450003103,-0.7000000000000001,832.0,-832.7,-6.0,1
2.550555562000227,-0.7000000000000001,832.0,-832.7,-6.0,1
2.57088130000011,-0.7000000000000001,832.0,-832.7,-6.0,1
2.5912027170006695,-0.7000000000000001,832.0,-832.7,-6.0,0
2.612055242000679,-0.7000000000000001,832.0,-832.7,-6.0,0
2.632202898000287,-0.7000000000000001,832.0,-832.7,-6.0,0
2.652322906000336,-0.7000000000000001,832.0,-832.7,-6.0,0
2.6724642570006836,-0.7000000000000001,832.0,-832.7,-6.0,0
2.692586377000225,-0.7000000000000001,832.0,-832.7,-6.0,0
2.712940721999985,-0.7000000000000001,832.0,-832.7,-6.0,0
2.733034010000665,-0.7000000000000001,832.0,-832.7,-6.0,0
2.7531368330000987,-0.7000000000000001,832.0,-832.7,-6.0,0
2.7732453200005693,-0.7000000000000001,832.0,-832.7,-6.0,0
2.7933340960007627,-0.7000000000000001,832.0,-832.7,-6.0,0
2.8136625209999693,-0.7000000000000001,832.0,-832.7,-6.0,0
2.8337460480006484,-0.7000000000000001,832.0,-832.7,-6.0,0
2.8538459920000605,-0.7000000000000001,832.0,-832.7,-6.0,0
2.873958415000743,-0.7000000000000001,832.0,-832.7,-6.0,0
2.894058550000409,-0.7000000000000001,832.0,-832.7,-6.0,0
2.914331455000138,-0.7000000000000001,832.0,-832.7,-6.0,1
2.934639048000463,-0.7000000000000001,832.0,-832.7,-6.0,1
2.9550581299999976,-0.7000000000000001,832.0,-832.7,-6.0,1
2.9753791630000705,-0.7000000000000001,832.0,-832.7,-6.0,1
2.995673732000796,-0.7000000000000001,832.0,-832.7,-6.0,1
3.016019246000724,-0.7000000000000001,832.0,-832.7,-6.0,1
3.0363354150003943,-0.7000000000000001,832.0,-832.7,-6.0,1
3.056639840000571,-0.7000000000000001,832.0,-832.7,-6.0,1
3.0769348890007677,-0.7000000000000001,832.0,-832.7,-6.0,0
3.0971933620003256,-0.7000000000000001,832.0,-832.7,-6.0,0
3.11729346500033,-0.7000000000000001,832.0,-832.7,-6.0,0
3.137407585000801,-0.7000000000000001,832.0,-832.7,-6.0,0
3.157524520000152,-0.7000000000000001,832.0,-832.7,-6.0,0
3.1776265430007697,-0.7000000000000001,832.0,-832.7,-6.0,0
3.197894520000773,-0.7000000000000001,832.0,-832.7,-6.0,0
3.2180067200006306,-0.7000000000000001,832.0,-832.7,-6.0,0
3.2381377990004694,-0.7000000000000001,832.0,-832.7,-6.0,0
3.258245902999988,-0.7000000000000001,832.0,-832.7,-6.0,0
3.2783479580002677,-0.7000000000000001,832.0,-832.7,-6.0,0
3.298618751000504,-0.7000000000000001,832.0,-832.7,-6.0,0
3.3187282620001497,-0.7000000000000001,832.0,-832.7,-6.0,0
3.338858862000052,-0.7000000000000001,832.0,-832.7,-6.0,0
3.358968405000269,-0.7000000000000001,832.0,-832.7,-6.0,0
3.379067517000294,-0.7000000000000001,832.0,-832.7,-6.0,0
3.3994969029999993,-0.7000000000000001,832.0,-832.7,-6.0,0
3.420840759999919,-0.7000000000000001,832.0,-832.7,-6.0,1
3.4411929300003976,-0.7000000000000001,832.0,-832.7,-6.0,1
3.4614958190004472,-0.7000000000000001,832.0,-832.7,-6.0,1
3.4817704520000916,-0.7000000000000001,832.0,-832.7,-6.0,1
3.502076028999909,-0.7000000000000001,832.0,-832.7,-6.0,1
3.5223820540004454,-0.7000000000000001,832.0,-832.7,-6.0,1
3.542807024000467,-0.7000000000000001,832.0,-832.7,-6.0,1
3.563059257000532,-0.7000000000000001,832.0,-832.7,-6.0,1
3.5833695060000537,-0.7000000000000001,832.0,-832.7,-6.0,0
3.6036761069999557,-0.7000000000000001,832.0,-832.7,-6.0,0
3.6237937460000467,-0.7000000000000001,832.0,-832.7,-6.0,0
3.6439295620002667,-0.7000000000000001,832.0,-832.7,-6.0,0
3.6640463690000615,-0.7000000000000001,832.0,-832.7,-6.0,0
3.6841550799999823,-0.7000000000000001,832.0,-832.7,-6.0,0
3.704436721000093,-0.7000000000000001,832.0,-832.7,-6.0,0
3.724543416000415,-0.7000000000000001,832.0,-832.7,-6.0,0
3.744662304000485,-0.7000000000000001,832.0,-832.7,-6.0,0
3.7647757830000046,-0.7000000000000001,832.0,-832.7,-6.0,0
3.7849732310005493,-0.7000000000000001,832.0,-832.7,-6.0,0
3.805343929000628,-0.7000000000000001,832.0,-832.7,-6.0,0
3.82544374400004,-0.7000000000000001,832.0,-832.7,-6.0,0
3.845565512000576,-0.7000000000000001,832.0,-832.7,-6.0,0
3.865676975000497,-0.7000000000000001,832.0,-832.7,-6.0,0
3.885810966000463,-0.7000000000000001,832.0,-832.7,-6.0,0
3.9061390400001983,-0.7000000000000001,832.0,-832.7,-6.0,0
3.9262363910002023,-0.7000000000000001,832.0,-832.7,-6.0,1
3.9465526240001054,-0.7000000000000001,832.0,-832.7,-6.0,1
3.966850233000514,-0.7000000000000001,832.0,-832.7,-6.0,1
3.9871322580002015,-0.7000000000000001,832.0,-832.7,-6.0,1
4.007512587000747,-0.7000000000000001,832.0,-832.7,-6.0,1
4.027847060000568,-0.7000000000000001,832.0,-832.7,-6.0,1
4.048102685000231,-0.7000000000000001,832.0,-832.7,-6.0,1
4.06841744600024,-0.7000000000000001,832.0,-832.7,-6.0,1
4.0887602709999555,-0.7000000000000001,832.0,-832.7,-6.0,0
4.109170425000229,-0.7000000000000001,832.0,-832.7,-6.0,0
4.129300897000576,-0.7000000000000001,832.0,-832.7,-6.0,0
4.14947453700006,-0.7000000000000001,832.0,-832.7,-6.0,0
4.169616144000429,-0.7000000000000001,832.0,-832.7,-6.0,0
4.189773592000165,-0.7000000000000001,832.0,-832.7,-6.0,0
4.210296003000622,-0.7000000000000001,832.0,-832.7,-6.0,0
4.230409354000585,-0.7000000000000001,832.0,-832.7,-6.0,0
4.250532465000106,-0.7000000000000001,832.0,-832.7,-6.0,0
4.270657529000346,-0.7000000000000001,832.0,-832.7,-6.0,0
4.29077363200031,-0.7000000000000001,832.0,-832.7,-6.0,0
4.311137930000768,-0.7000000000000001,832.0,-832.7,-6.0,0
4.331252657000732,-0.7000000000000001,832.0,-832.7,-6.0,0
4.351363769000272,-0.7000000000000001,832.0,-832.7,-6.0,0
4.371482784000364,-0.7000000000000001,832.0,-832.7,-6.0,0
4.391576103000261,-0.7000000000000001,832.0,-832.7,-6.0,0
4.412518965000345,-0.7000000000000001,832.0,-832.7,-6.0,0
4.432789150000644,-0.7000000000000001,832.0,-832.7,-6.0,1
4.453256104000502,-0.7000000000000001,832.0,-832.7,-6.0,1
4.473949397000069,-0.7000000000000001,832.0,-832.7,-6.0,1
4.494247262000499,-0.7000000000000001,832.0,-832.7,-6.0,1
4.514549927000189,-0.7000000000000001,832.0,-832.7,-6.0,1
4.534878864000348,-0.7000000000000001,832.0,-832.7,-6.0,1
4.555226233000212,-0.7000000000000001,832.0,-832.7,-6.0,1
4.5755297620007696,-0.7000000000000001,832.0,-832.7,-6.0,0
4.595811371000309,-0.7000000000000001,832.0,-832.7,-6.0,0
4.6159231860001455,-0.7000000000000001,832.0,-832.7,-6.0,0
4.636036984999919,-0.7000000000000001,832.0,-832.7,-6.0,0
4.656154496999989,-0.7000000000000001,832.0,-832.7,-6.0,0
4.6762520080001195,-0.7000000000000001,832.0,-832.7,-6.0,0
4.696527888000674,-0.7000000000000001,832.0,-832.7,-6.0,0
4.716649592000067,-0.7000000000000001,832.0,-832.7,-6.0,0
4.736775166999905,-0.7000000000000001,832.0,-832.7,-6.0,0
4.756916295000337,-0.7000000000000001,832.0,-832.7,-6.0,0
4.778399449000062,-0.7000000000000001,832.0,-832.7,-6.0,0
4.798733506000644,-0.7000000000000001,832.0,-832.7,-6.0,0
4.818846250000206,-0.7000000000000001,832.0,-832.7,-6.0,0
4.838946929000485,-0.7000000000000001,832.0,-832.7,-6.0,0
4.859056664000491,-0.7000000000000001,832.0,-832.7,-6.0,0
4.879162047000136,-0.7000000000000001,832.0,-832.7,-6.0,0
4.899452328000734,-0.7000000000000001,832.0,-832.7,-6.0,0
4.91956481500074,-0.7000000000000001,832.0,-832.7,-6.0,1
4.940148891000717,-0.7000000000000001,832.0,-832.7,-6.0,1
4.9604255390004255,-0.7000000000000001,832.0,-832.7,-6.0,1
4.980856365000363,-0.7000000000000001,832.0,-832.7,-6.0,1
5.001148117999946,-0.7000000000000001,832.0,-832.7,-6.0,1
5.0214607670004625,-0.7000000000000001,832.0,-832.7,-6.0,1
5.0417778640003235,-0.7000000000000001,832.0,-832.7,-6.0,1
5.0620689130000756,-0.7000000000000001,832.0,-832.7,-6.0,1
5.08283519700035,-0.7000000000000001,832.0,-832.7,-6.0,0
5.103400775999944,-0.7000000000000001,832.0,-832.7,-6.0,0
5.123533648000375,-0.7000000000000001,832.0,-832.7,-6.0,0
5.143643991000317,-0.7000000000000001,832.0,-832.7,-6.0,0
5.163757310000619,-0.7000000000000001,832.0,-832.7,-6.0,0
5.183851045000665,-0.7000000000000001,832.0,-832.7,-6.0,0
5.204122574000394,-0.7000000000000001,832.0,-832.7,-6.0,0
5.224649785000111,-0.7000000000000001,832.0,-832.7,-6.0,0
5.244779552000182,-0.7000000000000001,832.0,-832.7,-6.0,0
5.264931592000721,-0.7000000000000001,832.0,-832.7,-6.0,0
5.285031727000387,-0.7000000000000001,832.0,-832.7,-6.0,0
5.305368280000039,-0.7000000000000001,832.0,-832.7,-6.0,0
5.325468063000699,-0.7000000000000001,832.0,-832.7,-6.0,0
5.34558720700079,-0.7000000000000001,832.0,-832.7,-6.0,0
5.3656999820004785,-0.7000000000000001,832.0,-832.7,-6.0,0
5.385792725000101,-0.7000000000000001,832.0,-832.7,-6.0,0
5.406127806000768,-0.7000000000000001,832.0,-832.7,-6.0,0
5.426228837000053,-0.7000000000000001,832.0,-832.7,-6.0,1
5.446555150000677,-0.7000000000000001,832.0,-832.7,-6.0,1
5.466902584000309,-0.7000000000000001,832.0,-832.7,-6.0,1
5.487233985000785,-0.7000000000000001,832.0,-832.7,-6.0,1
5.50885829300023,-0.7000000000000001,832.0,-832.7,-6.0,1
5.529261246000715,-0.7000000000000001,832.0,-832.7,-6.0,1
5.54964855200069,-0.7000000000000001,832.0,-832.7,-6.0,1
5.570274706999953,-0.7000000000000001,832.0,-832.7,-6.0,1
5.590612636000515,-0.7000000000000001,832.0,-832.7,-6.0,0
5.610995494000235,-0.7000000000000001,832.0,-832.7,-6.0,0
5.6311413570001605,-0.7000000000000001,832.0,-832.7,-6.0,0
5.651306613000088,-0.7000000000000001,832.0,-832.7,-6.0,0
5.671497341000759,-0.7000000000000001,832.0,-832.7,-6.0,0
5.691592996000509,-0.7000000000000001,832.0,-832.7,-6.0,0
5.712103118000414,-0.7000000000000001,832.0,-832.7,-6.0,0
5.732251990000805,-0.7000000000000001,832.0,-832.7,-6.0,0
5.7524131170002875,-0.7000000000000001,832.0,-832.7,-6.0,0
5.772600837000027,-0.7000000000000001,832.0,-832.7,-6.0,0
5.792821132999961,-0.7000000000000001,832.0,-832.7,-6.0,0
5.813124278000032,-0.7000000000000001,832.0,-832.7,-6.0,0
5.833216253000501,-0.7000000000000001,832.0,-832.7,-6.0,0
5.853327843999978,-0.7000000000000001,832.0,-832.7,-6.0,0
5.87346759600041,-0.7000000000000001,832.0,-832.7,-6.0,0
5.8935800830004155,-0.7000000000000001,832.0,-832.7,-6.0,0
5.913931836000302,-0.7000000000000001,832.0,-832.7,-6.0,0
5.934041379000519,-0.7000000000000001,832.0,-832.7,-6.0,1
5.954348524000125,-0.7000000000000001,832.0,-832.7,-6.0,1
5.974724597000204,-0.7000000000000001,832.0,-832.7,-6.0,1
5.995102687000326,-0.7000000000000001,832.0,-832.7,-6.0,1
6.015410599999996,-0.7000000000000001,832.0,-832.7,-6.0,1
6.035704976000488,-0.7000000000000001,832.0,-832.7,-6.0,1
6.055982265000239,-0.7000000000000001,832.0,-832.7,-6.0,1
6.076278402000753,-0.7000000000000001,832.0,-832.7,-6.0,0
6.096571530000801,-0.7000000000000001,832.0,-832.7,-6.0,0
6.116675601000679,-0.7000000000000001,832.0,-832.7,-6.0,0
6.136793241000305,-0.7000000000000001,832.0,-832.7,-6.0,0
6.156927456000631,-0.7000000000000001,832.0,-832.7,-6.0,0
6.177027143000487,-0.7000000000000001,832.0,-832.7,-6.0,0
6.197304176000216,-0.7000000000000001,832.0,-832.7,-6.0,0
6.217398871000114,-0.7000000000000001,832.0,-832.7,-6.0,0
6.237525182000354,-0.7000000000000001,832.0,-832.7,-6.0,0
6.257628645000295,-0.7000000000000001,832.0,-832.7,-6.0,0
6.277722220000214,-0.7000000000000001,832.0,-832.7,-6.0,0
6.297993333000704,-0.7000000000000001,832.0,-832.7,-6.0,0
6.318102716000794,-0.7000000000000001,832.0,-832.7,-6.0,0
6.338227234999977,-0.7000000000000001,832.0,-832.7,-6.0,0
6.358349194000766,-0.7000000000000001,832.0,-832.7,-6.0,0
6.3784468650001145,-0.7000000000000001,832.0,-832.7,-6.0,0
6.3987172420002025,-0.7000000000000001,832.0,-832.7,-6.0,0
6.418825761000335,-0.7000000000000001,832.0,-832.7,-6.0,0
6.4389538000004904,-0.7000000000000001,832.0,-832.7,-6.0,1
6.459264497000731,-0.7000000000000001,832.0,-832.7,-6.0,1
6.479650555000262,-0.7000000000000001,832.0,-832.7,-6.0,1
6.500094597000498,-0.7000000000000001,832.0,-832.7,-6.0,1
6.520480590000261,-0.7000000000000001,832.0,-832.7,-6.0,1
6.540799191000588,-0.7000000000000001,832.0,-832.7,-6.0,1
6.561123712000153,-0.7000000000000001,832.0,-832.7,-6.0,1
6.58154513000045,-0.7000000000000001,832.0,-832.7,-6.0,0
6.601854898000056,-0.7000000000000001,832.0,-832.7,-6.0,0
6.621974329000295,-0.7000000000000001,832.0,-832.7,-6.0,0
6.642107841000325,-0.7000000000000001,832.0,-832.7,-6.0,0
6.66221117600071,-0.7000000000000001,832.0,-832.7,-6.0,0
6.682304623000164,-0.7000000000000001,832.0,-832.7,-6.0,0
6.7025984230003814,-0.7000000000000001,832.0,-832.7,-6.0,0
6.722709726000176,-0.7000000000000001,832.0,-832.7,-6.0,0
6.742830182000034,-0.7000000000000001,832.0,-832.7,-6.0,0
6.762939629000357,-0.7000000000000001,832.0,-832.7,-6.0,0
6.7830689160000475,-0.7000000000000001,832.0,-832.7,-6.0,0
6.803441981000105,-0.7000000000000001,832.0,-832.7,-6.0,0
6.823558628000683,-0.7000000000000001,832.0,-832.7,-6.0,0
6.843678891000309,-0.7000000000000001,832.0,-832.7,-6.0,0
6.863787954000145,-0.7000000000000001,832.0,-832.7,-6.0,0
6.88388738499998,-0.7000000000000001,832.0,-832.7,-6.0,0
6.9041722259999005,-0.7000000000000001,832.0,-832.7,-6.0,0
6.924323177000588,-0.7000000000000001,832.0,-832.7,-6.0,1
6.944785811000656,-0.7000000000000001,832.0,-832.7,-6.0,1
6.965135484000712,-0.7000000000000001,832.0,-832.7,-6.0,1
6.985683911000706,-0.7000000000000001,832.0,-832.7,-6.0,1
7.006054864000362,-0.7000000000000001,832.0,-832.7,-6.0,1
7.026405401999909,-0.7000000000000001,832.0,-832.7,-6.0,1
7.046753123000599,-0.7000000000000001,832.0,-832.7,-6.0,1
7.067081227000017,-0.7000000000000001,832.0,-832.7,-6.0,1
7.087383188000786,-0.7000000000000001,832.0,-832.7,-6.0,0
7.10768550100056,-0.7000000000000001,832.0,-832.7,-6.0,0
7.127920644999904,-0.7000000000000001,832.0,-832.7,-6.0,0
7.148055116000251,-0.7000000000000001,832.0,-832.7,-6.0,0
7.168156915000509,-0.7000000000000001,832.0,-832.7,-6.0,0
7.188268698000684,-0.7000000000000001,832.0,-832.7,-6.0,0
7.2085267550000935,-0.7000000000000001,832.0,-832.7,-6.0,0
7.228629322000415,-0.7000000000000001,832.0,-832.7,-6.0,0
7.248738225000125,-0.7000000000000001,832.0,-832.7,-6.0,0
7.26884613600032,-0.7000000000000001,832.0,-832.7,-6.0,0
7.288934335000704,-0.7000000000000001,832.0,-832.7,-6.0,0
7.309199783000622,-0.7000000000000001,832.0,-832.7,-6.0,0
7.329325934000735,-0.7000000000000001,832.0,-832.7,-6.0,0
7.349482550000175,-0.7000000000000001,832.0,-832.7,-6.0,0
7.369588797000688,-0.7000000000000001,832.0,-832.7,-6.0,0
7.3896833640001205,-0.7000000000000001,832.0,-832.7,-6.0,0
7.410142894000273,-0.7000000000000001,832.0,-832.7,-6.0,0
7.430243381000764,-0.7000000000000001,832.0,-832.7,-6.0,1
7.450657086000319,-0.7000000000000001,832.0,-832.7,-6.0,1
7.471002502999909,-0.7000000000000001,832.0,-832.7,-6.0,1
7.491489745000763,-0.7000000000000001,832.0,-832.7,-6.0,1
7.5119238030001725,-0.7000000000000001,832.0,-832.7,-6.0,1
7.532241380000414,-0.7000000000000001,832.0,-832.7,-6.0,1
7.553086673000507,-0.7000000000000001,832.0,-832.7,-6.0,1
7.573385690000578,-0.7000000000000001,832.0,-832.7,-6.0,1
7.5941448060002585,-0.7000000000000001,832.0,-832.7,-6.0,0
7.614597648000199,-0.7000000000000001,832.0,-832.7,-6.0,0
7.634704855000564,-0.7000000000000001,832.0,-832.7,-6.0,0
7.65482809400055,-0.7000000000000001,832.0,-832.7,-6.0,0
7.674925093000638,-0.7000000000000001,832.0,-832.7,-6.0,0
7.695012716000747,-0.7000000000000001,832.0,-832.7,-6.0,0
7.715297396000096,-0.7000000000000001,832.0,-832.7,-6.0,0
7.735388763000628,-0.7000000000000001,832.0,-832.7,-6.0,0
7.755487522000294,-0.7000000000000001,832.0,-832.7,-6.0,0
7.7755883610007,-0.7000000000000001,832.0,-832.7,-6.0,0
7.795680656000513,-0.7000000000000001,832.0,-832.7,-6.0,0
7.815964568000709,-0.7000000000000001,832.0,-832.7,-6.0,0
7.83611446300074,-0.7000000000000001,832.0,-832.7,-6.0,0
7.856220485999984,-0.7000000000000001,832.0,-832.7,-6.0,0
7.876317709000432,-0.7000000000000001,832.0,-832.7,-6.0,0
7.896407060000456,-0.7000000000000001,832.0,-832.7,-6.0,0
7.916636796000603,-0.7000000000000001,832.0,-832.7,-6.0,0
7.936762755000018,-0.7000000000000001,832.0,-832.7,-6.0,1
7.957042412000192,-0.7000000000000001,832.0,-832.7,-6.0,1
7.977335252000557,-0.7000000000000001,832.0,-832.7,-6.0,1
7.997580508000283,-0.7000000000000001,832.0,-832.7,-6.0,1
8.017807396000535,-0.7000000000000001,832.0,-832.7,-6.0,1
8.03817169300055,-0.7000000000000001,832.0,-832.7,-6.0,1
8.058425461000297,-0.7000000000000001,832.0,-832.7,-6.0,1
8.078662493000593,-0.7000000000000001,832.0,-832.7,-6.0,0
8.098893733000295,-0.7000000000000001,832.0,-832.7,-6.0,0
8.118991371999982,-0.7000000000000001,832.0,-832.7,-6.0,0
8.139092435000748,-0.7000000000000001,832.0,-832.7,-6.0,0
8.159199130000161,-0.7000000000000001,832.0,-832.7,-6.0,0
8.179317761000675,-0.7000000000000001,832.0,-832.7,-6.0,0
