t,target_deg,sas_deg,torque_nm,sys_state
2.3877684139997655,9.4,9.1,0.0,0
2.407954061000055,9.4,9.200000000000001,0.0,0
2.4281763500002853,9.4,9.200000000000001,0.0,0
2.4484275670001807,9.4,9.0,0.0,0
2.4686701439995886,9.4,9.1,0.0,0
2.4888565599994763,9.4,9.1,0.0,0
2.5090345899998283,9.4,9.1,0.0,0
2.5293405299998994,9.4,9.1,0.0,0
2.549600803999965,9.4,9.1,0.0,0
2.569890423000288,9.4,9.0,0.0,0
2.590088101999754,9.4,9.1,0.0,0
2.610271317000297,9.4,9.1,0.0,0
2.63046022799972,9.4,9.1,0.0,0
2.65076683999996,9.4,9.1,0.0,0
2.6714167279997127,9.4,9.0,0.0,0
2.6919227389998923,9.4,9.200000000000001,0.0,0
2.712236262999795,9.4,9.200000000000001,0.0,0
2.732459030999962,9.4,9.0,0.0,0
2.752694951999729,9.4,9.0,0.0,0
2.7728968559995337,9.4,9.1,0.0,0
2.793111400000271,9.4,9.200000000000001,0.0,0
2.8133287600003314,9.4,9.200000000000001,0.0,0
2.833544264000011,9.4,9.1,0.0,0
2.8537498799996683,9.4,9.0,0.0,0
2.873919591000231,9.4,9.1,0.0,0
2.8941048219994627,9.4,9.1,0.0,0
2.9142811559995607,9.4,9.1,0.0,0
2.9344516029996157,9.4,9.200000000000001,0.0,0
2.9546268809999674,9.4,9.200000000000001,0.0,0
2.974867603000348,9.4,9.200000000000001,0.0,0
2.995034783999472,9.4,9.200000000000001,0.0,0
3.0152124609994644,9.4,9.200000000000001,0.0,0
3.0353836109998156,9.4,9.200000000000001,0.0,0
3.0555575759999556,9.4,9.200000000000001,0.0,0
3.0757292050002434,9.4,9.200000000000001,0.0,0
3.095903491000172,9.4,9.200000000000001,0.0,0
3.116111792999618,9.4,9.1,0.0,0
3.136403362999772,9.4,9.1,0.0,0
3.156593712999893,9.4,9.200000000000001,0.0,0
3.1767854070003523,9.4,9.200000000000001,0.0,0
3.197135282999625,9.4,9.200000000000001,0.0,0
3.217437188999611,9.4,9.200000000000001,0.0,0
3.2376457479995224,9.4,9.200000000000001,0.0,0
3.2578962600000523,9.4,9.1,0.0,0
3.2782361839999794,9.4,9.200000000000001,0.0,0
3.2984612230002313,9.4,9.200000000000001,0.0,0
3.3187455279994538,9.4,9.200000000000001,0.0,0
3.338976807999643,9.4,9.1,0.0,0
3.3593122189995483,9.4,9.1,0.0,0
3.379489576999731,9.4,9.0,0.0,0
3.3997415610001553,9.4,9.200000000000001,0.0,0
3.419941127000129,9.4,9.200000000000001,0.0,0
3.440105683999718,9.4,9.1,0.0,0
3.4602738900002805,9.4,9.1,0.0,0
3.480510000999857,9.4,9.1,0.0,0
3.5007261119999384,9.4,9.1,0.0,0
3.5208824450000975,9.4,9.1,0.0,0
3.5410423940002147,9.4,9.1,0.0,0
3.561211078999804,9.4,9.1,0.0,0
3.581460598999911,9.4,9.1,0.0,0
3.6018069869996907,9.4,9.0,0.0,0
3.6220372420002604,9.4,9.0,0.0,0
3.6422738020000907,9.4,9.200000000000001,0.0,0
3.6624513839997235,9.4,9.200000000000001,0.0,0
3.6826296050003293,9.4,9.200000000000001,0.0,0
3.7029066779996356,9.4,9.1,0.0,0
3.7231502140002704,9.4,9.1,0.0,0
3.743329299999459,9.4,9.1,0.0,0
3.7634987849996833,9.4,9.1,0.0,0
3.783733712999492,9.4,9.200000000000001,0.0,0
3.8039117420003095,9.4,9.1,0.0,0
3.8241522059997806,9.4,9.200000000000001,0.0,0
3.844374332999905,9.4,9.200000000000001,0.0,0
3.864562730999751,9.4,9.1,0.0,0
3.8847403769996163,9.4,9.200000000000001,0.0,0
3.9049141819996294,9.4,9.1,0.0,0
3.925105235999581,9.4,9.1,0.0,0
3.9453482279996024,9.4,9.200000000000001,0.0,0
3.965541521999512,9.4,9.200000000000001,0.0,0
3.9857446079995498,9.4,9.200000000000001,0.0,0
4.0059117559994775,9.4,9.1,0.0,0
4.02608383200004,9.4,9.1,0.0,0
4.046257603999948,9.4,9.1,0.0,0
4.066431921000003,9.4,9.1,0.0,0
4.086605724999572,9.4,9.1,0.0,0
4.106790089000242,9.4,9.1,0.0,0
4.12697176599977,9.4,9.1,0.0,0
4.147167971000272,9.4,9.1,0.0,0
4.167344079000031,9.4,9.0,0.0,0
4.187565629000346,9.4,9.200000000000001,0.0,0
4.207794474999901,9.4,9.1,0.0,0
4.22805695399984,9.4,9.1,0.0,0
4.248290824999458,9.4,9.1,0.0,0
4.268460756999957,9.4,9.1,0.0,0
4.288660065999466,9.4,9.1,0.0,0
4.308934609999596,9.4,9.200000000000001,0.0,0
4.329201440999896,9.4,9.1,0.0,0
4.349474448999899,9.4,9.1,0.0,0
4.369652350000251,9.4,9.200000000000001,0.0,0
4.389888812000208,9.4,9.200000000000001,0.0,0
4.410155708000275,9.4,9.1,0.0,0
4.430387497999618,9.4,9.1,0.0,0
4.450616119999722,9.4,9.1,0.0,0
4.470950601999903,9.4,9.1,0.0,0
4.491217017999588,9.4,9.0,0.0,0
4.511461289000181,9.4,9.0,0.0,0
4.531752056999721,9.4,9.1,0.0,0
4.552231472999665,9.4,9.200000000000001,0.0,0
4.572482976000174,9.4,9.0,0.0,0
4.59277662400018,9.4,9.1,0.0,0
4.61295903700011,9.4,9.200000000000001,0.0,0
4.6331455769995955,9.4,9.200000000000001,0.0,0
4.65333976599959,9.4,9.200000000000001,0.0,0
4.673584228999971,9.4,9.1,0.0,0
4.693821234999632,9.4,9.200000000000001,0.0,0
4.714071202000014,9.4,9.1,0.0,0
4.734278736000306,9.4,9.200000000000001,0.0,0
4.754471260999708,9.4,9.0,0.0,0
4.774672009999449,9.4,9.1,0.0,0
4.794895863999955,9.4,9.1,0.0,0
4.815223049999986,9.4,9.1,0.0,0
4.835469112999817,9.4,9.200000000000001,0.0,0
4.8556640369997695,9.4,9.200000000000001,0.0,0
4.875856401999954,9.4,9.1,0.0,0
4.896051134999652,9.4,9.200000000000001,0.0,0
4.916248491999795,9.4,9.200000000000001,0.0,0
4.936507419999543,9.4,9.200000000000001,0.0,0
4.956729352999901,9.4,9.1,0.0,0
4.976960887999667,9.4,9.200000000000001,0.0,0
4.997148802999618,9.4,9.1,0.0,0
5.0173653599995305,9.4,9.200000000000001,0.0,0
5.037542170999586,9.4,9.1,0.0,0
5.057737639000152,9.4,9.200000000000001,0.0,0
5.07790612899953,9.4,9.200000000000001,0.0,0
5.098207041000023,9.4,9.200000000000001,0.0,0
5.118411980999554,9.4,9.1,0.0,0
5.138807520000228,9.4,9.1,0.0,0
5.159043404999466,9.4,9.1,0.0,0
5.179309084000124,9.4,9.200000000000001,0.0,0
5.199656781000158,9.4,9.200000000000001,0.0,0
5.219928347999485,9.4,9.1,0.0,0
5.240223562999745,9.4,9.200000000000001,0.0,0
5.260411094000119,9.4,9.1,0.0,0
5.280595778000134,9.4,9.1,0.0,0
5.300790540999515,9.4,9.200000000000001,0.0,0
5.321053468000173,9.4,9.200000000000001,0.0,0
5.341356810999969,9.4,9.0,0.0,0
5.361564312000155,9.4,9.200000000000001,0.0,0
5.381847110999843,9.4,9.0,0.0,0
5.402086867999969,9.4,9.1,0.0,0
5.422280480000154,9.4,9.200000000000001,0.0,0
5.442452841999511,9.4,9.1,0.0,0
5.462616404999608,9.4,9.1,0.0,0
5.482793088000108,9.4,9.200000000000001,0.0,0
5.502982635999615,9.4,9.200000000000001,0.0,0
5.523176470999715,9.4,9.1,0.0,0
5.543533545000173,9.4,9.1,0.0,0
5.563712948000102,9.4,9.1,0.0,0
5.5838905270002215,9.4,9.1,0.0,0
5.604080842999792,9.4,9.200000000000001,0.0,0
5.624391194999589,9.4,9.200000000000001,0.0,0
5.6446175749997565,9.4,9.200000000000001,0.0,0
5.6648354760000075,9.4,9.1,0.0,0
5.685655383000267,9.4,9.1,0.0,0
5.706102412000291,9.4,9.1,0.0,0
5.726390619000085,9.4,9.1,0.0,0
5.746629063999535,9.4,9.1,0.0,0
5.766885525999896,9.4,9.1,0.0,0
5.7873393079999005,9.4,9.200000000000001,0.0,0
5.807629082999483,9.4,9.200000000000001,0.0,0
5.827889512999718,9.4,9.200000000000001,0.0,0
5.848152630999721,9.4,9.200000000000001,0.0,0
5.8683515550001175,9.4,9.1,0.0,0
5.888517229999707,9.4,9.200000000000001,0.0,0
5.908687512999677,9.4,9.1,0.0,0
5.928848675000154,9.4,9.200000000000001,0.0,0
5.949019917999976,9.4,9.0,0.0,0
5.96920789700016,9.4,9.200000000000001,0.0,0
5.989380866999454,9.4,9.200000000000001,0.0,0
6.009559981000166,9.4,9.1,0.0,0
6.029744567000307,9.4,9.0,0.0,0
6.049967842999649,9.4,9.200000000000001,0.0,0
6.070135019999725,9.4,9.200000000000001,0.0,0
6.090302710000287,9.4,9.200000000000001,0.0,0
6.110520096999608,9.4,9.0,0.0,0
6.130739115999859,9.4,9.200000000000001,0.0,0
6.150920758000211,9.4,9.200000000000001,0.0,0
6.171185954999601,9.4,9.1,0.0,0
6.19138983799985,9.4,9.1,0.0,0
6.2116677719996005,9.4,9.1,0.0,0
6.231906695999896,9.4,9.1,0.0,0
6.252143380000234,9.4,9.200000000000001,0.0,0
6.272616041000219,9.4,9.1,0.0,0
6.2927969789998315,9.4,9.200000000000001,0.0,0
6.313140674999886,9.4,9.200000000000001,0.0,0
6.333355341999777,9.4,9.200000000000001,0.0,0
6.3535585210001955,9.4,9.200000000000001,0.0,0
6.373758306999662,9.4,9.200000000000001,0.0,0
6.393928620999759,9.4,9.1,0.0,0
6.414090037999813,9.4,9.1,0.0,0
6.434312129999853,9.4,9.200000000000001,0.0,0
6.45447111500016,9.4,9.0,0.0,0
6.47465291699973,9.4,9.1,0.0,0
6.494828414999574,9.4,9.200000000000001,0.0,0
6.51500359199963,9.4,9.1,0.0,0
6.5351668980001705,9.4,9.200000000000001,0.0,0
6.5553390670002045,9.4,9.1,0.0,0
6.575501317000089,9.4,9.200000000000001,0.0,0
6.595736655999644,9.4,9.200000000000001,0.0,0
6.615907033999974,9.4,9.1,0.0,0
6.636074051999458,9.4,9.200000000000001,0.0,0
6.6562344129997655,9.4,9.1,0.0,0
6.676404789999651,9.4,9.1,0.0,0
6.69657948799977,9.4,9.1,0.0,0
6.716802412000106,9.4,9.0,0.0,0
6.736977652999485,9.4,9.1,0.0,0
6.757313381000131,9.4,9.0,0.0,0
6.777560272999835,9.4,9.1,0.0,0
6.797760859999471,9.4,9.1,0.0,0
6.818010248999599,9.4,9.200000000000001,0.0,0
6.838281813999856,9.4,9.200000000000001,0.0,0
6.85849974499979,9.4,9.200000000000001,0.0,0
6.878675627000121,9.4,9.0,0.0,0
6.898905302999992,9.4,9.1,0.0,0
6.9190688959997715,9.4,9.1,0.0,0
6.93926612299947,9.4,9.1,0.0,0
6.959468820999973,9.4,9.1,0.0,0
6.979671871999926,9.4,9.1,0.0,0
6.999843175999558,9.4,9.1,0.0,0
7.02006321799945,9.4,9.1,0.0,0
7.040239482999823,9.4,9.1,0.0,0
7.060392034999495,9.4,9.1,0.0,0
7.080555147000268,9.4,9.1,0.0,0
7.100705777999792,9.4,9.200000000000001,0.0,0
7.120867769999677,9.4,9.200000000000001,0.0,0
7.141024353999455,9.4,9.0,0.0,0
7.16119402699951,9.4,9.0,0.0,0
7.181368915000348,9.4,9.1,0.0,0
7.201603294000051,9.4,9.1,0.0,0
7.221835145000114,9.4,9.1,0.0,0
7.242047826000089,9.4,9.1,0.0,0
7.262345311999525,9.4,9.200000000000001,0.0,0
7.282550120999986,9.4,9.1,0.0,0
7.302844982000352,9.4,9.1,0.0,0
7.323124098000335,9.4,9.1,0.0,0
7.343372782000188,9.4,9.1,0.0,0
7.363719293000031,9.4,9.1,0.0,0
7.383913573999962,9.4,9.1,0.0,0
7.404105454999808,9.4,9.200000000000001,0.0,0
7.424290967999696,9.4,9.200000000000001,0.0,0
7.444464223999603,9.4,9.1,0.0,0
7.464630696999848,9.4,9.1,0.0,0
7.48479560099986,9.4,9.200000000000001,0.0,0
7.504977048999535,9.4,9.200000000000001,0.0,0
7.525142817999949,9.4,9.1,0.0,0
7.545352682999692,9.4,9.200000000000001,0.0,0
7.565552564999962,9.4,9.1,0.0,0
7.5857462060002945,9.4,9.1,0.0,0
7.605911269999524,9.4,9.0,0.0,0
7.626083631000256,9.4,9.0,0.0,0
7.6462513509995915,9.4,9.200000000000001,0.0,0
7.666460640999503,9.4,9.200000000000001,0.0,0
7.68666512999971,9.4,9.200000000000001,0.0,0
7.706867220000277,9.4,9.200000000000001,0.0,0
7.727091453999492,9.4,9.1,0.0,0
7.747257957999864,9.4,9.200000000000001,0.0,0
7.767464079999627,9.4,9.1,0.0,0
7.787686138000026,9.4,9.200000000000001,0.0,0
7.80790749300013,9.4,9.0,0.0,0
7.8282277629996315,9.4,9.200000000000001,0.0,0
7.848434235999775,9.4,9.200000000000001,0.0,0
7.868688808000115,9.4,9.200000000000001,0.0,0
7.888892336999561,9.4,9.200000000000001,0.0,0
7.909075642000062,9.4,9.200000000000001,0.0,0
7.929249122999863,9.4,9.200000000000001,0.0,0
7.949434154999835,9.4,9.200000000000001,0.0,0
7.969607731999531,9.4,9.200000000000001,0.0,0
7.989778426999692,9.4,9.200000000000001,0.0,0
8.009995587999583,9.4,9.200000000000001,0.0,0
8.030174155999703,9.4,9.200000000000001,0.0,0
8.050354002999484,9.4,9.200000000000001,0.0,0
8.07055397899967,9.4,9.200000000000001,0.0,0
8.090745218999473,9.4,9.0,0.0,0
8.110922634999952,9.4,9.1,0.0,0
8.131162259999655,9.4,9.1,0.0,0
8.151465535999705,9.4,9.1,0.0,0
8.171806510000351,9.4,9.1,0.0,0
8.19204146300035,9.4,9.200000000000001,0.0,0
8.212303137999697,9.4,9.1,0.0,0
8.232535051000013,9.4,9.200000000000001,0.0,0
8.25271902700024,9.4,9.200000000000001,0.0,0
8.27293868400011,9.4,9.200000000000001,0.0,0
8.293180933999793,9.4,9.200000000000001,0.0,0
8.313409934999981,9.4,9.1,0.0,0
8.333634552000149,9.4,9.200000000000001,0.0,0
8.353808255000331,9.4,9.1,0.0,0
8.373977477999688,9.4,9.1,0.0,0
8.394136269000228,9.4,9.200000000000001,0.0,0
8.414308020000135,9.4,9.200000000000001,0.0,0
8.434467707000294,9.4,9.1,0.0,0
8.454632865999884,9.4,9.1,0.0,0
8.474796904999494,9.4,9.1,0.0,0
8.494961712000077,9.4,9.1,0.0,0
8.515120182999453,9.4,9.200000000000001,0.0,0
8.535293662000186,9.4,9.200000000000001,0.0,0
8.555455652999626,9.4,9.200000000000001,0.0,0
8.575635084000169,9.4,9.1,0.0,0
8.595799634999821,9.4,9.200000000000001,0.0,0
8.615969210000003,9.4,9.1,0.0,0
8.63614393700027,9.4,9.1,0.0,0
8.656317320999733,9.4,9.200000000000001,0.0,0
8.67655176199969,9.4,9.1,0.0,0
8.696808507999776,9.4,9.200000000000001,0.0,0
8.717078790999949,9.4,9.1,0.0,0
8.737281359999542,9.4,9.1,0.0,0
8.75757484299993,9.4,9.0,0.0,0
8.777796067999589,9.4,9.200000000000001,0.0,0
8.79798177199973,9.4,9.200000000000001,0.0,0
8.81822146200011,9.4,9.1,0.0,0
8.838501408999946,9.4,9.0,0.0,0
8.85869632899994,9.4,9.200000000000001,0.0,0
8.878958610999689,9.4,9.200000000000001,0.0,0
8.899199356999816,9.4,9.1,0.0,0
8.919386692999979,9.4,9.1,0.0,0
8.939586925000185,9.4,9.1,0.0,0
8.959794645999864,9.4,9.0,0.0,0
8.980085985000187,9.4,9.200000000000001,0.0,0
9.000313384999572,9.4,9.1,0.0,0
9.020500431000073,9.4,9.200000000000001,0.0,0
9.04069618199992,9.4,9.200000000000001,0.0,0
9.060888541000168,9.4,9.200000000000001,0.0,0
9.081073284000013,9.4,9.200000000000001,0.0,0
9.101266953999584,9.4,9.0,0.0,0
9.121450384999662,9.4,9.1,0.0,0
9.141642519000015,9.4,9.1,0.0,0
9.16183433399965,9.4,9.200000000000001,0.0,0
9.182082919000095,9.4,9.0,0.0,0
9.202289549999477,9.4,9.0,0.0,0
9.22269183699973,9.4,9.200000000000001,0.0,0
9.242934980999962,9.4,9.1,0.0,0
9.263124172000062,9.4,9.1,0.0,0
9.28336056399985,9.4,9.1,0.0,0
9.30357346799974,9.4,9.0,0.0,0
9.32389283900011,9.4,9.0,0.0,0
9.344140303999666,9.4,9.200000000000001,0.0,0
9.364347286999873,9.4,9.200000000000001,0.0,0
9.384540445999846,9.4,9.1,0.0,0
9.404729636999946,9.4,9.200000000000001,0.0,0
9.424924170999475,9.4,9.200000000000001,0.0,0
9.445112721999976,9.4,9.200000000000001,0.0,0
9.465289687999757,9.4,9.200000000000001,0.0,0
9.485526495999693,9.4,9.200000000000001,0.0,0
9.505737159999626,9.4,9.200000000000001,0.0,0
9.525922029999492,9.4,9.1,0.0,0
9.546109908999824,9.4,9.1,0.0,0
9.5662910989995,9.4,9.0,0.0,0
9.586471329000233,9.4,9.200000000000001,0.0,0
9.606648072000098,9.4,9.1,0.0,0
9.62683604599988,9.4,9.200000000000001,0.0,0
9.647090710999692,9.4,9.200000000000001,0.0,0
9.667355712999779,9.4,9.1,0.0,0
9.688787668999794,9.4,9.200000000000001,0.0,0
9.7091062720001,9.4,9.200000000000001,0.0,0
9.729378953999912,9.4,9.200000000000001,0.0,0
9.749539024000114,9.4,9.200000000000001,0.0,0
9.769795993000116,9.4,9.200000000000001,0.0,0
9.790012352000304,9.4,9.1,0.0,0
9.810292809999737,9.4,9.1,0.0,0
9.830675575999521,9.4,9.200000000000001,0.0,0
9.85089551999954,9.4,9.1,0.0,0
9.871123656000236,9.4,9.200000000000001,0.0,0
9.891323758999533,9.4,9.200000000000001,0.0,0
9.911530870000206,9.4,9.200000000000001,0.0,0
9.931870081999477,9.4,9.1,0.0,0
9.952273361000152,9.4,9.1,0.0,0
9.97257311500016,9.4,9.200000000000001,0.0,0
9.992803778000052,9.4,9.1,0.0,0
10.012987336000151,9.4,9.1,0.0,0
10.033167501000207,9.4,9.1,0.0,0
10.05335396999999,9.4,9.1,0.0,0
10.073601209999651,9.4,9.200000000000001,0.0,0
10.093768990000171,9.4,9.200000000000001,0.0,0
10.113938595000036,9.4,9.200000000000001,0.0,0
10.134138217000327,9.4,9.200000000000001,0.0,0
10.154328878000342,9.4,9.1,0.0,0
10.17457807000028,9.4,9.1,0.0,0
10.194786299999578,9.4,9.1,0.0,0
10.215031042999726,9.4,9.1,0.0,0
10.235273258999769,9.4,9.1,0.0,0
10.255465328000355,9.4,9.1,0.0,0
10.275646740999946,9.4,9.1,0.0,0
10.295848282999941,9.4,9.200000000000001,0.0,0
10.31611443499969,9.4,9.1,0.0,0
10.336287080000147,9.4,9.200000000000001,0.0,0
10.35647034900012,9.4,9.200000000000001,0.0,0
10.376667827000347,9.4,9.1,0.0,0
10.396919482999692,9.4,9.1,0.0,0
10.417169442000159,9.4,9.200000000000001,0.0,0
10.437379496000176,9.4,9.1,0.0,0
10.457625551999627,9.4,9.200000000000001,0.0,0
10.477818389000277,9.4,9.1,0.0,0
10.498056892999557,9.4,9.1,0.0,0
10.518311075999918,9.4,9.1,0.0,0
10.538726353999664,9.4,9.0,0.0,0
10.558953976999874,9.4,9.200000000000001,0.0,0
10.579191071999958,9.4,9.200000000000001,0.0,0
10.599387942000249,9.4,9.1,0.0,0
10.61958330699963,9.4,9.200000000000001,0.0,0
10.639781873000175,9.4,9.1,0.0,0
10.659972630999619,9.4,9.1,0.0,0
10.68017237999993,9.4,9.1,0.0,0
10.700424996000038,9.4,9.1,0.0,0
10.720694669000295,9.4,9.200000000000001,0.0,0
10.740930580000168,9.4,9.0,0.0,0
10.761148249999678,9.4,9.1,0.0,0
10.781339743999524,9.4,9.200000000000001,0.0,0
10.801587111000117,9.4,9.0,0.0,0
10.821931313999812,9.4,9.1,0.0,0
10.842190233999645,9.4,9.0,0.0,0
10.862435746000301,9.4,9.1,0.0,0
10.882645447999494,9.4,9.200000000000001,0.0,0
10.90282494100029,9.4,9.1,0.0,0
10.923008945999754,9.4,9.1,0.0,0
10.943203959999664,9.4,9.200000000000001,0.0,0
10.963387709000017,9.4,9.1,0.0,0
10.983625378999932,9.4,9.1,0.0,0
11.003801734999797,9.4,9.1,0.0,0
11.02398375499979,9.4,9.0,0.0,0
11.044161390999761,9.4,9.200000000000001,0.0,0
11.064345523000156,9.4,9.200000000000001,0.0,0
11.084533366999494,9.4,9.200000000000001,0.0,0
11.10470655500012,9.4,9.200000000000001,0.0,0
