timestamp,can_id,message_count,serial_number,raw_data_hex
1755699640.021789,1173,51,174764039943954,00001237856CF29E
1755699640.121566,1173,52,174764039943954,00001237856CF29E
1755699640.221582,1173,53,174764039943954,00001237856CF29E
1755699640.321762,1173,54,174764039943954,00001237856CF29E
1755699640.421496,1173,55,174764039943954,00001237856CF29E
1755699640.521571,1173,56,174764039943954,00001237856CF29E
1755699640.621468,1173,57,174764039943954,00001237856CF29E
1755699640.72143,1173,58,174764039943954,00001237856CF29E
1755699640.821514,1173,59,174764039943954,00001237856CF29E
1755699640.921394,1173,60,174764039943954,00001237856CF29E
1755699641.021372,1173,61,174764039943954,00001237856CF29E
1755699641.121476,1173,62,174764039943954,00001237856CF29E
1755699641.221341,1173,63,174764039943954,00001237856CF29E
1755699641.321344,1173,64,174764039943954,00001237856CF29E
1755699641.421414,1173,65,174764039943954,00001237856CF29E
1755699641.521357,1173,66,174764039943954,00001237856CF29E
1755699641.621343,1173,67,174764039943954,00001237856CF29E
1755699641.72139,1173,68,174764039943954,00001237856CF29E
1755699641.821368,1173,69,174764039943954,00001237856CF29E
1755699641.921198,1173,70,174764039943954,00001237856CF29E
1755699642.021378,1173,71,174764039943954,00001237856CF29E
1755699642.121192,1173,72,174764039943954,00001237856CF29E
1755699642.221194,1173,73,174764039943954,00001237856CF29E
1755699642.321396,1173,74,174764039943954,00001237856CF29E
1755699642.421216,1173,75,174764039943954,00001237856CF29E
1755699642.521222,1173,76,174764039943954,00001237856CF29E
1755699642.621416,1173,77,174764039943954,00001237856CF29E
1755699642.721247,1173,78,174764039943954,00001237856CF29E
1755699642.821255,1173,79,174764039943954,00001237856CF29E
1755699642.921256,1173,80,174764039943954,00001237856CF29E
1755699643.021236,1173,81,174764039943954,00001237856CF29E
1755699643.121259,1173,82,174764039943954,00001237856CF29E
1755699643.221193,1173,83,174764039943954,00001237856CF29E
1755699643.321172,1173,84,174764039943954,00001237856CF29E
1755699643.421272,1173,85,174764039943954,00001237856CF29E
1755699643.521126,1173,86,174764039943954,00001237856CF29E
1755699643.621119,1173,87,174764039943954,00001237856CF29E
1755699643.721216,1173,88,174764039943954,00001237856CF29E
1755699643.821051,1173,89,174764039943954,00001237856CF29E
1755699643.921067,1173,90,174764039943954,00001237856CF29E
1755699644.021186,1173,91,174764039943954,00001237856CF29E
1755699644.121076,1173,92,174764039943954,00001237856CF29E
1755699644.22111,1173,93,174764039943954,00001237856CF29E
1755699644.321118,1173,94,174764039943954,00001237856CF29E
1755699644.421097,1173,95,174764039943954,00001237856CF29E
1755699644.521094,1173,96,174764039943954,00001237856CF29E
1755699644.621118,1173,97,174764039943954,00001237856CF29E
1755699644.721116,1173,98,174764039943954,00001237856CF29E
1755699644.821116,1173,99,174764039943954,00001237856CF29E
1755699644.921128,1173,100,174764039943954,00001237856CF29E
1755699645.021124,1173,101,174764039943954,00001237856CF29E
1755699645.121125,1173,102,174764039943954,00001237856CF29E
1755699645.221126,1173,103,174764039943954,00001237856CF29E
1755699645.32115,1173,104,174764039943954,00001237856CF29E
1755699645.421161,1173,105,174764039943954,00001237856CF29E
1755699645.521186,1173,106,174764039943954,00001237856CF29E
1755699645.621155,1173,107,174764039943954,00001237856CF29E
1755699645.721173,1173,108,174764039943954,00001237856CF29E
1755699645.821176,1173,109,174764039943954,00001237856CF29E
1755699645.921173,1173,110,174764039943954,00001237856CF29E
1755699646.021175,1173,111,174764039943954,00001237856CF29E
1755699646.121197,1173,112,174764039943954,00001237856CF29E
1755699646.221197,1173,113,174764039943954,00001237856CF29E
1755699646.321194,1173,114,174764039943954,00001237856CF29E
1755699646.421217,1173,115,174764039943954,00001237856CF29E
1755699646.521207,1173,116,174764039943954,00001237856CF29E
1755699646.621209,1173,117,174764039943954,00001237856CF29E
1755699646.721228,1173,118,174764039943954,00001237856CF29E
1755699646.821192,1173,119,174764039943954,00001237856CF29E
1755699646.921261,1173,120,174764039943954,00001237856CF29E
1755699647.021263,1173,121,174764039943954,00001237856CF29E
1755699647.12138,1173,122,174764039943954,00001237856CF29E
1755699647.221426,1173,123,174764039943954,00001237856CF29E
1755699647.321296,1173,124,174764039943954,00001237856CF29E
1755699647.421579,1173,125,174764039943954,00001237856CF29E
1755699647.52128,1173,126,174764039943954,00001237856CF29E
1755699647.621263,1173,127,174764039943954,00001237856CF29E
1755699647.721297,1173,128,174764039943954,00001237856CF29E
1755699647.821296,1173,129,174764039943954,00001237856CF29E
1755699647.92129,1173,130,174764039943954,00001237856CF29E
1755699648.021302,1173,131,174764039943954,00001237856CF29E
1755699648.121521,1173,132,174764039943954,00001237856CF29E
1755699648.221307,1173,133,174764039943954,00001237856CF29E
1755699648.321312,1173,134,174764039943954,00001237856CF29E
1755699648.421314,1173,135,174764039943954,00001237856CF29E
1755699648.521327,1173,136,174764039943954,00001237856CF29E
1755699648.621322,1173,137,174764039943954,00001237856CF29E
1755699648.721315,1173,138,174764039943954,00001237856CF29E
1755699648.82157,1173,139,174764039943954,00001237856CF29E
1755699648.92134,1173,140,174764039943954,00001237856CF29E
1755699649.021342,1173,141,174764039943954,00001237856CF29E
1755699649.121347,1173,142,174764039943954,00001237856CF29E
1755699649.221376,1173,143,174764039943954,00001237856CF29E
1755699649.321367,1173,144,174764039943954,00001237856CF29E
1755699649.421367,1173,145,174764039943954,00001237856CF29E
1755699649.521619,1173,146,174764039943954,00001237856CF29E
1755699649.621379,1173,147,174764039943954,00001237856CF29E
1755699649.721381,1173,148,174764039943954,00001237856CF29E
1755699649.821389,1173,149,174764039943954,00001237856CF29E
1755699649.921402,1173,150,174764039943954,00001237856CF29E
1755699650.021403,1173,151,174764039943954,00001237856CF29E
1755699650.121423,1173,152,174764039943954,00001237856CF29E
1755699650.221665,1173,153,174764039943954,00001237856CF29E
1755699650.321435,1173,154,174764039943954,00001237856CF29E
1755699650.419344,1173,155,174764039943954,00001237856CF29E
1755699650.519321,1173,156,174764039943954,00001237856CF29E
1755699650.621436,1173,157,174764039943954,00001237856CF29E
1755699650.719276,1173,158,174764039943954,00001237856CF29E
1755699650.819247,1173,159,174764039943954,00001237856CF29E
1755699650.919378,1173,160,174764039943954,00001237856CF29E
1755699651.019208,1173,161,174764039943954,00001237856CF29E
1755699651.119198,1173,162,174764039943954,00001237856CF29E
1755699651.21931,1173,163,174764039943954,00001237856CF29E
1755699651.319149,1173,164,174764039943954,00001237856CF29E
1755699651.41916,1173,165,174764039943954,00001237856CF29E
1755699651.51928,1173,166,174764039943954,00001237856CF29E
1755699651.619216,1173,167,174764039943954,00001237856CF29E
1755699651.719241,1173,168,174764039943954,00001237856CF29E
1755699651.819254,1173,169,174764039943954,00001237856CF29E
1755699651.919228,1173,170,174764039943954,00001237856CF29E
1755699652.019257,1173,171,174764039943954,00001237856CF29E
1755699652.119335,1173,172,174764039943954,00001237856CF29E
1755699652.219167,1173,173,174764039943954,00001237856CF29E
1755699652.319197,1173,174,174764039943954,00001237856CF29E
1755699652.419164,1173,175,174764039943954,00001237856CF29E
1755699652.519208,1173,176,174764039943954,00001237856CF29E
1755699652.619222,1173,177,174764039943954,00001237856CF29E
1755699652.719244,1173,178,174764039943954,00001237856CF29E
1755699652.819278,1173,179,174764039943954,00001237856CF29E
1755699652.919287,1173,180,174764039943954,00001237856CF29E
1755699653.019321,1173,181,174764039943954,00001237856CF29E
1755699653.119346,1173,182,174764039943954,00001237856CF29E
1755699653.219379,1173,183,174764039943954,00001237856CF29E
1755699653.319401,1173,184,174764039943954,00001237856CF29E
1755699653.419436,1173,185,174764039943954,00001237856CF29E
1755699653.519448,1173,186,174764039943954,00001237856CF29E
1755699653.619476,1173,187,174764039943954,00001237856CF29E
1755699653.7195,1173,188,174764039943954,00001237856CF29E
1755699653.819514,1173,189,174764039943954,00001237856CF29E
1755699653.919545,1173,190,174764039943954,00001237856CF29E
1755699654.018584,1173,191,174764039943954,00001237856CF29E
1755699654.121414,1173,192,174764039943954,00001237856CF29E
1755699654.21852,1173,193,174764039943954,00001237856CF29E
1755699654.31855,1173,194,174764039943954,00001237856CF29E
1755699654.421458,1173,195,174764039943954,00001237856CF29E
1755699654.518447,1173,196,174764039943954,00001237856CF29E
1755699654.618501,1173,197,174764039943954,00001237856CF29E
1755699654.718415,1173,198,174764039943954,00001237856CF29E
1755699654.818393,1173,199,174764039943954,00001237856CF29E
1755699654.918459,1173,200,174764039943954,00001237856CF29E
1755699655.018345,1173,201,174764039943954,00001237856CF29E
1755699655.11833,1173,202,174764039943954,00001237856CF29E
1755699655.218407,1173,203,174764039943954,00001237856CF29E
1755699655.318285,1173,204,174764039943954,00001237856CF29E
1755699655.418268,1173,205,174764039943954,00001237856CF29E
1755699655.51838,1173,206,174764039943954,00001237856CF29E
1755699655.618219,1173,207,174764039943954,00001237856CF29E
1755699655.718197,1173,208,174764039943954,00001237856CF29E
1755699655.818318,1173,209,174764039943954,00001237856CF29E
1755699655.918152,1173,210,174764039943954,00001237856CF29E
1755699656.018131,1173,211,174764039943954,00001237856CF29E
1755699656.118298,1173,212,174764039943954,00001237856CF29E
1755699656.218085,1173,213,174764039943954,00001237856CF29E
1755699656.318085,1173,214,174764039943954,00001237856CF29E
1755699656.41823,1173,215,174764039943954,00001237856CF29E
1755699656.518018,1173,216,174764039943954,00001237856CF29E
1755699656.618051,1173,217,174764039943954,00001237856CF29E
1755699656.718209,1173,218,174764039943954,00001237856CF29E
1755699656.817959,1173,219,174764039943954,00001237856CF29E
1755699656.918006,1173,220,174764039943954,00001237856CF29E
1755699657.017919,1173,221,174764039943954,00001237856CF29E
1755699657.117908,1173,222,174764039943954,00001237856CF29E
1755699657.217967,1173,223,174764039943954,00001237856CF29E
1755699657.317868,1173,224,174764039943954,00001237856CF29E
1755699657.417876,1173,225,174764039943954,00001237856CF29E
1755699657.517937,1173,226,174764039943954,00001237856CF29E
1755699657.617772,1173,227,174764039943954,00001237856CF29E
1755699657.717767,1173,228,174764039943954,00001237856CF29E
1755699657.817886,1173,229,174764039943954,00001237856CF29E
1755699657.91773,1173,230,174764039943954,00001237856CF29E
1755699658.017694,1173,231,174764039943954,00001237856CF29E
1755699658.117867,1173,232,174764039943954,00001237856CF29E
1755699658.217665,1173,233,174764039943954,00001237856CF29E
1755699658.317644,1173,234,174764039943954,00001237856CF29E
1755699658.417799,1173,235,174764039943954,00001237856CF29E
1755699658.517593,1173,236,174764039943954,00001237856CF29E
1755699658.617596,1173,237,174764039943954,00001237856CF29E
1755699658.717746,1173,238,174764039943954,00001237856CF29E
1755699658.817518,1173,239,174764039943954,00001237856CF29E
1755699658.917572,1173,240,174764039943954,00001237856CF29E
1755699659.017709,1173,241,174764039943954,00001237856CF29E
1755699659.117463,1173,242,174764039943954,00001237856CF29E
1755699659.217521,1173,243,174764039943954,00001237856CF29E
1755699659.317425,1173,244,174764039943954,00001237856CF29E
1755699659.417393,1173,245,174764039943954,00001237856CF29E
1755699659.51748,1173,246,174764039943954,00001237856CF29E
1755699659.617345,1173,247,174764039943954,00001237856CF29E
1755699659.717334,1173,248,174764039943954,00001237856CF29E
1755699659.817421,1173,249,174764039943954,00001237856CF29E
1755699659.917295,1173,250,174764039943954,00001237856CF29E
1755699660.017275,1173,251,174764039943954,00001237856CF29E
1755699660.117392,1173,252,174764039943954,00001237856CF29E
1755699660.217234,1173,253,174764039943954,00001237856CF29E
1755699660.317196,1173,254,174764039943954,00001237856CF29E
1755699660.417322,1173,255,174764039943954,00001237856CF29E
1755699660.517165,1173,256,174764039943954,00001237856CF29E
1755699660.617148,1173,257,174764039943954,00001237856CF29E
1755699660.7173,1173,258,174764039943954,00001237856CF29E
1755699660.817098,1173,259,174764039943954,00001237856CF29E
1755699660.917095,1173,260,174764039943954,00001237856CF29E
1755699661.017257,1173,261,174764039943954,00001237856CF29E
1755699661.117022,1173,262,174764039943954,00001237856CF29E
1755699661.217062,1173,263,174764039943954,00001237856CF29E
1755699661.317217,1173,264,174764039943954,00001237856CF29E
1755699661.416967,1173,265,174764039943954,00001237856CF29E
1755699661.516995,1173,266,174764039943954,00001237856CF29E
1755699661.616918,1173,267,174764039943954,00001237856CF29E
1755699661.716908,1173,268,174764039943954,00001237856CF29E
1755699661.816995,1173,269,174764039943954,00001237856CF29E
1755699661.916866,1173,270,174764039943954,00001237856CF29E
1755699662.016868,1173,271,174764039943954,00001237856CF29E
1755699662.116933,1173,272,174764039943954,00001237856CF29E
1755699662.216801,1173,273,174764039943954,00001237856CF29E
1755699662.316775,1173,274,174764039943954,00001237856CF29E
1755699662.416901,1173,275,174764039943954,00001237856CF29E
1755699662.516728,1173,276,174764039943954,00001237856CF29E
1755699662.616957,1173,277,174764039943954,00001237856CF29E
1755699662.716869,1173,278,174764039943954,00001237856CF29E
1755699662.816957,1173,279,174764039943954,00001237856CF29E
1755699662.916972,1173,280,174764039943954,00001237856CF29E
1755699663.016994,1173,281,174764039943954,00001237856CF29E
1755699663.116615,1173,282,174764039943954,00001237856CF29E
1755699663.216595,1173,283,174764039943954,00001237856CF29E
1755699663.316744,1173,284,174764039943954,00001237856CF29E
1755699663.416528,1173,285,174764039943954,00001237856CF29E
1755699663.516571,1173,286,174764039943954,00001237856CF29E
1755699663.61673,1173,287,174764039943954,00001237856CF29E
1755699663.716458,1173,288,174764039943954,00001237856CF29E
1755699663.816507,1173,289,174764039943954,00001237856CF29E
1755699663.916424,1173,290,174764039943954,00001237856CF29E
1755699664.016401,1173,291,174764039943954,00001237856CF29E
1755699664.116469,1173,292,174764039943954,00001237856CF29E
1755699664.216354,1173,293,174764039943954,00001237856CF29E
1755699664.316344,1173,294,174764039943954,00001237856CF29E
1755699664.416414,1173,295,174764039943954,00001237856CF29E
1755699664.5163,1173,296,174764039943954,00001237856CF29E
1755699664.616286,1173,297,174764039943954,00001237856CF29E
1755699664.716392,1173,298,174764039943954,00001237856CF29E
1755699664.816229,1173,299,174764039943954,00001237856CF29E
1755699664.916218,1173,300,174764039943954,00001237856CF29E
1755699665.016341,1173,301,174764039943954,00001237856CF29E
1755699665.116174,1173,302,174764039943954,00001237856CF29E
1755699665.216151,1173,303,174764039943954,00001237856CF29E
1755699665.316299,1173,304,174764039943954,00001237856CF29E
1755699665.416104,1173,305,174764039943954,00001237856CF29E
1755699665.516091,1173,306,174764039943954,00001237856CF29E
1755699665.616411,1173,307,174764039943954,00001237856CF29E
1755699665.71604,1173,308,174764039943954,00001237856CF29E
1755699665.816054,1173,309,174764039943954,00001237856CF29E
1755699665.916195,1173,310,174764039943954,00001237856CF29E
1755699666.015968,1173,311,174764039943954,00001237856CF29E
1755699666.116,1173,312,174764039943954,00001237856CF29E
1755699666.216151,1173,313,174764039943954,00001237856CF29E
1755699666.315902,1173,314,174764039943954,00001237856CF29E
1755699666.415981,1173,315,174764039943954,00001237856CF29E
1755699666.515866,1173,316,174764039943954,00001237856CF29E
1755699666.615994,1173,317,174764039943954,00001237856CF29E
1755699666.715915,1173,318,174764039943954,00001237856CF29E
1755699666.815957,1173,319,174764039943954,00001237856CF29E
1755699666.915776,1173,320,174764039943954,00001237856CF29E
1755699667.015966,1173,321,174764039943954,00001237856CF29E
1755699667.115729,1173,322,174764039943954,00001237856CF29E
1755699667.215718,1173,323,174764039943954,00001237856CF29E
1755699667.315873,1173,324,174764039943954,00001237856CF29E
1755699667.415661,1173,325,174764039943954,00001237856CF29E
1755699667.51565,1173,326,174764039943954,00001237856CF29E
1755699667.615945,1173,327,174764039943954,00001237856CF29E
1755699667.715608,1173,328,174764039943954,00001237856CF29E
1755699667.815597,1173,329,174764039943954,00001237856CF29E
1755699667.915729,1173,330,174764039943954,00001237856CF29E
1755699668.015616,1173,331,174764039943954,00001237856CF29E
1755699668.115561,1173,332,174764039943954,00001237856CF29E
1755699668.215965,1173,333,174764039943954,00001237856CF29E
1755699668.315468,1173,334,174764039943954,00001237856CF29E
1755699668.415616,1173,335,174764039943954,00001237856CF29E
1755699668.515651,1173,336,174764039943954,00001237856CF29E
1755699668.615451,1173,337,174764039943954,00001237856CF29E
1755699668.715469,1173,338,174764039943954,00001237856CF29E
1755699668.815423,1173,339,174764039943954,00001237856CF29E
1755699668.915345,1173,340,174764039943954,00001237856CF29E
1755699669.015563,1173,341,174764039943954,00001237856CF29E
1755699669.115312,1173,342,174764039943954,00001237856CF29E
1755699669.215298,1173,343,174764039943954,00001237856CF29E
1755699669.315379,1173,344,174764039943954,00001237856CF29E
1755699669.415244,1173,345,174764039943954,00001237856CF29E
1755699669.515228,1173,346,174764039943954,00001237856CF29E
1755699669.615447,1173,347,174764039943954,00001237856CF29E
1755699669.715173,1173,348,174764039943954,00001237856CF29E
1755699669.815157,1173,349,174764039943954,00001237856CF29E
1755699669.915279,1173,350,174764039943954,00001237856CF29E
1755699670.01514,1173,351,174764039943954,00001237856CF29E
1755699670.115091,1173,352,174764039943954,00001237856CF29E
1755699670.21541,1173,353,174764039943954,00001237856CF29E
1755699670.315061,1173,354,174764039943954,00001237856CF29E
1755699670.415083,1173,355,174764039943954,00001237856CF29E
1755699670.515218,1173,356,174764039943954,00001237856CF29E
1755699670.61512,1173,357,174764039943954,00001237856CF29E
1755699670.715004,1173,358,174764039943954,00001237856CF29E
1755699670.815154,1173,359,174764039943954,00001237856CF29E
1755699670.914917,1173,360,174764039943954,00001237856CF29E
1755699671.015044,1173,361,174764039943954,00001237856CF29E
1755699671.114873,1173,362,174764039943954,00001237856CF29E
1755699671.214873,1173,363,174764039943954,00001237856CF29E
1755699671.314901,1173,364,174764039943954,00001237856CF29E
1755699671.414871,1173,365,174764039943954,00001237856CF29E
1755699671.514785,1173,366,174764039943954,00001237856CF29E
1755699671.615094,1173,367,174764039943954,00001237856CF29E
1755699671.714745,1173,368,174764039943954,00001237856CF29E
1755699671.814928,1173,369,174764039943954,00001237856CF29E
1755699671.914872,1173,370,174764039943954,00001237856CF29E
1755699672.014785,1173,371,174764039943954,00001237856CF29E
1755699672.114651,1173,372,174764039943954,00001237856CF29E
1755699672.215038,1173,373,174764039943954,00001237856CF29E
1755699672.314606,1173,374,174764039943954,00001237856CF29E
1755699672.414603,1173,375,174764039943954,00001237856CF29E
1755699672.514743,1173,376,174764039943954,00001237856CF29E
1755699672.61475,1173,377,174764039943954,00001237856CF29E
1755699672.714567,1173,378,174764039943954,00001237856CF29E
1755699672.814707,1173,379,174764039943954,00001237856CF29E
1755699672.914494,1173,380,174764039943954,00001237856CF29E
1755699673.014676,1173,381,174764039943954,00001237856CF29E
1755699673.114668,1173,382,174764039943954,00001237856CF29E
1755699673.214618,1173,383,174764039943954,00001237856CF29E
1755699673.314468,1173,384,174764039943954,00001237856CF29E
1755699673.414378,1173,385,174764039943954,00001237856CF29E
1755699673.514339,1173,386,174764039943954,00001237856CF29E
1755699673.614632,1173,387,174764039943954,00001237856CF29E
1755699673.714312,1173,388,174764039943954,00001237856CF29E
1755699673.814326,1173,389,174764039943954,00001237856CF29E
1755699673.914396,1173,390,174764039943954,00001237856CF29E
1755699674.014304,1173,391,174764039943954,00001237856CF29E
1755699674.114219,1173,392,174764039943954,00001237856CF29E
1755699674.21457,1173,393,174764039943954,00001237856CF29E
1755699674.314181,1173,394,174764039943954,00001237856CF29E
1755699674.414307,1173,395,174764039943954,00001237856CF29E
1755699674.514292,1173,396,174764039943954,00001237856CF29E
1755699674.614298,1173,397,174764039943954,00001237856CF29E
1755699674.714092,1173,398,174764039943954,00001237856CF29E
1755699674.814365,1173,399,174764039943954,00001237856CF29E
1755699674.914047,1173,400,174764039943954,00001237856CF29E
1755699675.014638,1173,401,174764039943954,00001237856CF29E
1755699675.114209,1173,402,174764039943954,00001237856CF29E
1755699675.214094,1173,403,174764039943954,00001237856CF29E
1755699675.314003,1173,404,174764039943954,00001237856CF29E
1755699675.414264,1173,405,174764039943954,00001237856CF29E
1755699675.513925,1173,406,174764039943954,00001237856CF29E
1755699675.614081,1173,407,174764039943954,00001237856CF29E
1755699675.714216,1173,408,174764039943954,00001237856CF29E
1755699675.814039,1173,409,174764039943954,00001237856CF29E
1755699675.913907,1173,410,174764039943954,00001237856CF29E
1755699676.014026,1173,411,174764039943954,00001237856CF29E
1755699676.113965,1173,412,174764039943954,00001237856CF29E
1755699676.214254,1173,413,174764039943954,00001237856CF29E
1755699676.313867,1173,414,174764039943954,00001237856CF29E
1755699676.41464,1173,415,174764039943954,00001237856CF29E
1755699676.513911,1173,416,174764039943954,00001237856CF29E
1755699676.614147,1173,417,174764039943954,00001237856CF29E
1755699676.713889,1173,418,174764039943954,00001237856CF29E
1755699676.814093,1173,419,174764039943954,00001237856CF29E
1755699676.913886,1173,420,174764039943954,00001237856CF29E
1755699677.01416,1173,421,174764039943954,00001237856CF29E
1755699677.114104,1173,422,174764039943954,00001237856CF29E
1755699677.213885,1173,423,174764039943954,00001237856CF29E
1755699677.313866,1173,424,174764039943954,00001237856CF29E
1755699677.413866,1173,425,174764039943954,00001237856CF29E
1755699677.513884,1173,426,174764039943954,00001237856CF29E
1755699677.614093,1173,427,174764039943954,00001237856CF29E
1755699677.713872,1173,428,174764039943954,00001237856CF29E
1755699677.814548,1173,429,174764039943954,00001237856CF29E
1755699677.913872,1173,430,174764039943954,00001237856CF29E
1755699678.014093,1173,431,174764039943954,00001237856CF29E
1755699678.113872,1173,432,174764039943954,00001237856CF29E
1755699678.214012,1173,433,174764039943954,00001237856CF29E
1755699678.31387,1173,434,174764039943954,00001237856CF29E
1755699678.414115,1173,435,174764039943954,00001237856CF29E
1755699678.514039,1173,436,174764039943954,00001237856CF29E
1755699678.614277,1173,437,174764039943954,00001237856CF29E
1755699678.713569,1173,438,174764039943954,00001237856CF29E
1755699678.8144,1173,439,174764039943954,00001237856CF29E
1755699678.913561,1173,440,174764039943954,00001237856CF29E
1755699679.013785,1173,441,174764039943954,00001237856CF29E
1755699679.113541,1173,442,174764039943954,00001237856CF29E
1755699679.213742,1173,443,174764039943954,00001237856CF29E
1755699679.313491,1173,444,174764039943954,00001237856CF29E
1755699679.413786,1173,445,174764039943954,00001237856CF29E
1755699679.513466,1173,446,174764039943954,00001237856CF29E
1755699679.613716,1173,447,174764039943954,00001237856CF29E
1755699679.713553,1173,448,174764039943954,00001237856CF29E
1755699679.813865,1173,449,174764039943954,00001237856CF29E
1755699679.913582,1173,450,174764039943954,00001237856CF29E
1755699680.013766,1173,451,174764039943954,00001237856CF29E
1755699680.113473,1173,452,174764039943954,00001237856CF29E
1755699680.213763,1173,453,174764039943954,00001237856CF29E
1755699680.313516,1173,454,174764039943954,00001237856CF29E
1755699680.413666,1173,455,174764039943954,00001237856CF29E
1755699680.513417,1173,456,174764039943954,00001237856CF29E
1755699680.613773,1173,457,174764039943954,00001237856CF29E
1755699680.7134,1173,458,174764039943954,00001237856CF29E
1755699680.813616,1173,459,174764039943954,00001237856CF29E
1755699680.913434,1173,460,174764039943954,00001237856CF29E
1755699681.013744,1173,461,174764039943954,00001237856CF29E
1755699681.113402,1173,462,174764039943954,00001237856CF29E
1755699681.213459,1173,463,174764039943954,00001237856CF29E
1755699681.313394,1173,464,174764039943954,00001237856CF29E
1755699681.413629,1173,465,174764039943954,00001237856CF29E
1755699681.513403,1173,466,174764039943954,00001237856CF29E
1755699681.613597,1173,467,174764039943954,00001237856CF29E
1755699681.713368,1173,468,174764039943954,00001237856CF29E
1755699681.813618,1173,469,174764039943954,00001237856CF29E
1755699681.912548,1173,470,174764039943954,00001237856CF29E
1755699682.013597,1173,471,174764039943954,00001237856CF29E
1755699682.113377,1173,472,174764039943954,00001237856CF29E
1755699682.212491,1173,473,174764039943954,00001237856CF29E
1755699682.313468,1173,474,174764039943954,00001237856CF29E
1755699682.413795,1173,475,174764039943954,00001237856CF29E
1755699682.513478,1173,476,174764039943954,00001237856CF29E
1755699682.613722,1173,477,174764039943954,00001237856CF29E
1755699682.712516,1173,478,174764039943954,00001237856CF29E
1755699682.812554,1173,479,174764039943954,00001237856CF29E
1755699682.913421,1173,480,174764039943954,00001237856CF29E
1755699683.012525,1173,481,174764039943954,00001237856CF29E
1755699683.112572,1173,482,174764039943954,00001237856CF29E
1755699683.212309,1173,483,174764039943954,00001237856CF29E
1755699683.31231,1173,484,174764039943954,00001237856CF29E
1755699683.412314,1173,485,174764039943954,00001237856CF29E
1755699683.512313,1173,486,174764039943954,00001237856CF29E
1755699683.61231,1173,487,174764039943954,00001237856CF29E
1755699683.712341,1173,488,174764039943954,00001237856CF29E
1755699683.812259,1173,489,174764039943954,00001237856CF29E
1755699683.912222,1173,490,174764039943954,00001237856CF29E
1755699684.012576,1173,491,174764039943954,00001237856CF29E
1755699684.112175,1173,492,174764039943954,00001237856CF29E
1755699684.21217,1173,493,174764039943954,00001237856CF29E
1755699684.31231,1173,494,174764039943954,00001237856CF29E
1755699684.412128,1173,495,174764039943954,00001237856CF29E
1755699684.512138,1173,496,174764039943954,00001237856CF29E
1755699684.612266,1173,497,174764039943954,00001237856CF29E
1755699684.712144,1173,498,174764039943954,00001237856CF29E
