timestamp,can_id,message_count,longitudinal_accel_g,longitudinal_accel_status,imu_reset_status,temperature_c,temperature_status,yrs_type,msg_count,crc,raw_data_hex
1755699658.146869,320,2315,-0.001784510000000239,0,0,42,0,2,14,13,F27F006E20000E0D
1755699658.206667,320,2321,-0.0036964849999998606,0,0,42,0,2,4,59,E37F006E2000043B
1755699658.216652,320,2322,-0.015295799999999637,0,0,42,0,2,5,162,887F006E200005A2
1755699658.226661,320,2323,-0.02574792999999964,0,0,42,0,2,6,243,367F006E200006F3
1755699658.236661,320,2324,-0.024345815000000215,0,0,42,0,2,7,104,417F006E20000768
1755699658.246657,320,2325,-0.016315520000000028,0,0,41,0,2,8,75,807F006D2000084B
1755699658.256642,320,2326,-0.011089454999999582,0,0,42,0,2,9,12,A97F006E2000090C
1755699658.266652,320,2327,-0.00917747999999996,0,0,42,0,2,10,207,B87F006E20000ACF
1755699658.276643,320,2328,-0.005990855000000295,0,0,42,0,2,11,236,D17F006E20000BEC
1755699658.286652,320,2329,-0.001147184999999773,0,0,42,0,2,12,3,F77F006E20000C03
1755699658.38675,320,2339,-0.005098600000000175,0,0,42,0,2,6,226,D87F006E200006E2
1755699658.396767,320,2340,-0.008540155000000382,0,0,42,0,2,7,122,BD7F006E2000077A
1755699658.406776,320,2341,-0.0036964849999998606,0,0,42,0,2,8,167,E37F006E200008A7
1755699658.436873,320,2344,-0.002931695000000012,0,0,42,0,2,11,232,E97F006E20000BE8
1755699658.446983,320,2345,-0.007138040000000068,0,0,42,0,2,12,137,C87F006E20000C89
1755699658.456603,320,2346,-0.0025493000000000876,0,0,42,0,2,13,146,EC7F006E20000D92
1755699658.476594,320,2348,-0.0021669050000001633,0,0,42,0,2,15,79,EF7F006E20000F4F
1755699658.486597,320,2349,-0.015168335000000255,0,0,42,0,2,0,150,897F006E20000096
1755699658.496604,320,2350,-0.018737354999999845,0,0,42,0,2,1,242,6D7F006E200001F2
1755699658.506594,320,2351,-0.00828522499999984,0,0,42,0,2,2,169,BF7F006E200002A9
1755699658.516594,320,2352,-0.0005098600000001952,0,0,42,0,2,3,141,FC7F006E2000038D
1755699658.526594,320,2353,-0.00828522499999984,0,0,42,0,2,4,231,BF7F006E200004E7
1755699658.53658,320,2354,-0.014531009999999789,0,0,42,0,2,5,113,8E7F006E20000571
1755699658.546584,320,2355,-0.005098600000000175,0,0,42,0,2,6,226,D87F006E200006E2
1755699658.576581,320,2358,-0.01019720000000035,0,0,42,0,2,9,58,B07F006E2000093A
1755699658.586576,320,2359,-0.014913404999999713,0,0,42,0,2,10,254,8B7F006E20000AFE
1755699658.596571,320,2360,-0.012364104999999626,0,0,42,0,2,11,51,9F7F006E20000B33
1755699658.606582,320,2361,-0.007902829999999916,0,0,42,0,2,12,225,C27F006E20000CE1
1755699658.616595,320,2362,-0.008922550000000307,0,0,42,0,2,13,38,BA7F006E20000D26
1755699658.626618,320,2363,-0.011981709999999701,0,0,42,0,2,14,106,A27F006E20000E6A
1755699658.63663,320,2364,-0.01287396499999982,0,0,42,0,2,15,46,9B7F006E20000F2E
1755699658.646642,320,2365,-0.009687340000000155,0,0,42,0,2,0,166,B47F006E200000A6
1755699658.656651,320,2366,-0.010707059999999657,0,0,42,0,2,1,208,AC7F006E200001D0
1755699658.666666,320,2367,-0.015295799999999637,0,0,42,0,2,2,241,887F006E200002F1
1755699658.676686,320,2368,-0.015168335000000255,0,0,42,0,2,3,177,897F006E200003B1
1755699658.686697,320,2369,-0.012491569999999896,0,0,42,0,2,4,213,9E7F006E200004D5
1755699658.696718,320,2370,-0.006755645000000143,0,0,42,0,2,5,155,CB7F006E2000059B
1755699658.706744,320,2371,-0.001784510000000239,0,0,42,0,2,6,229,F27F006E200006E5
1755699658.716748,320,2372,-0.0005098600000001952,0,0,42,0,2,7,249,FC7F006E200007F9
1755699658.726872,320,2373,-0.0003823949999999243,0,0,42,0,2,8,31,FD7F006E2000081F
1755699658.746558,320,2375,-0.0007647899999998486,0,0,42,0,2,10,171,FA7F006E20000AAB
1755699658.756554,320,2376,-0.005990855000000295,0,0,42,0,2,11,236,D17F006E20000BEC
1755699658.766539,320,2377,-0.011089454999999582,0,0,42,0,2,12,101,A97F006E20000C65
1755699658.77653,320,2378,-0.013383825000000016,0,0,42,0,2,13,175,977F006E20000DAF
1755699658.786538,320,2379,-0.01376621999999994,0,0,42,0,2,14,111,947F006E20000E6F
1755699658.796539,320,2380,-0.012746500000000438,0,0,42,0,2,15,160,9C7F006E20000FA0
1755699658.806539,320,2381,-0.013128895000000362,0,0,42,0,2,0,47,997F006E2000002F
1755699658.816526,320,2382,-0.015295799999999637,0,0,42,0,2,1,214,887F006E200001D6
1755699658.826517,320,2383,-0.014531009999999789,0,0,42,0,2,2,34,8E7F006E20000222
1755699658.836539,320,2384,-0.010961990000000199,0,0,42,0,2,3,57,AA7F006E20000339
1755699658.846517,320,2385,-0.009304945000000231,0,0,41,0,2,4,143,B77F006D2000048F
1755699658.856517,320,2386,-0.0077753649999996455,0,0,42,0,2,5,73,C37F006E20000549
1755699658.866518,320,2387,-0.005990855000000295,0,0,42,0,2,6,109,D17F006E2000066D
1755699658.876522,320,2388,-0.002294370000000434,0,0,42,0,2,7,250,EE7F006E200007FA
1755699658.966744,320,2397,-0.00828522499999984,0,0,42,0,2,0,147,BF7F006E20000093
1755699658.976656,320,2398,-0.015168335000000255,0,0,42,0,2,1,139,897F006E2000018B
1755699658.986866,320,2399,-0.013511290000000287,0,0,42,0,2,2,73,967F006E20000249
1755699658.996686,320,2400,-0.010961990000000199,0,0,42,0,2,3,57,AA7F006E20000339
1755699659.006872,320,2401,-0.010324664999999733,0,0,42,0,2,4,94,AF7F006E2000045E
1755699659.016719,320,2402,-0.010707059999999657,0,0,42,0,2,5,164,AC7F006E200005A4
1755699659.026494,320,2403,-0.008795085000000036,0,0,42,0,2,6,180,BB7F006E200006B4
1755699659.036481,320,2404,-0.006118319999999677,0,0,42,0,2,7,45,D07F006E2000072D
1755699659.046628,320,2405,-0.005353529999999829,0,0,42,0,2,8,69,D67F006E20000845
1755699659.056495,320,2406,-0.005353529999999829,0,0,42,0,2,9,88,D67F006E20000958
1755699659.066478,320,2407,-0.004333810000000327,0,0,42,0,2,10,173,DE7F006E20000AAD
1755699659.07647,320,2408,-0.0008922550000001195,0,0,42,0,2,11,81,F97F006E20000B51
1755699659.086474,320,2409,-0.0012746500000000438,0,0,42,0,2,12,94,F67F006E20000C5E
1755699659.096467,320,2410,-0.006373250000000219,0,0,42,0,2,13,71,CE7F006E20000D47
1755699659.106468,320,2411,-0.010324664999999733,0,0,42,0,2,14,140,AF7F006E20000E8C
1755699659.116466,320,2412,-0.009687340000000155,0,0,42,0,2,15,29,B47F006E20000F1D
1755699659.126468,320,2413,-0.008795085000000036,0,0,42,0,2,0,250,BB7F006E200000FA
1755699659.136472,320,2414,-0.00828522499999984,0,0,42,0,2,1,142,BF7F006E2000018E
1755699659.146459,320,2415,-0.008922550000000307,0,0,42,0,2,2,157,BA7F006E2000029D
1755699659.156459,320,2416,-0.011726780000000048,0,0,42,0,2,3,56,A47F006E20000338
1755699659.166458,320,2417,-0.012746500000000438,0,0,42,0,2,4,111,9C7F006E2000046F
1755699659.176455,320,2418,-0.009942269999999809,0,0,42,0,2,5,28,B27F006E2000051C
1755699659.186469,320,2419,-0.005735924999999753,0,0,42,0,2,6,215,D37F006E200006D7
1755699659.196479,320,2420,-0.005098600000000175,0,0,42,0,2,7,255,D87F006E200007FF
1755699659.206501,320,2421,-0.010707059999999657,0,0,42,0,2,8,37,AC7F006E20000825
1755699659.216509,320,2422,-0.016188054999999757,0,0,42,0,2,9,177,817F006E200009B1
1755699659.226591,320,2423,-0.012746500000000438,0,0,42,0,2,10,201,9C7F006E20000AC9
1755699659.23653,320,2424,-0.0033140899999999363,0,0,42,0,2,11,180,E67F006E20000BB4
1755699659.276604,320,2428,-0.0019119749999996216,0,0,42,0,2,15,247,F17F006E20000FF7
1755699659.30672,320,2431,-0.00012746500000027083,0,0,42,0,2,2,119,FF7F006E20000277
1755699659.316425,320,2432,-0.006755645000000143,0,0,42,0,2,3,213,CB7F006E200003D5
1755699659.326557,320,2433,-0.012364104999999626,0,0,42,0,2,4,136,9F7F006E20000488
1755699659.336414,320,2434,-0.011726780000000048,0,0,42,0,2,5,118,A47F006E20000576
1755699659.346425,320,2435,-0.007902829999999916,0,0,42,0,2,6,51,C27F006E20000633
1755699659.356412,320,2436,-0.006883110000000414,0,0,42,0,2,7,252,CA7F006E200007FC
1755699659.366415,320,2437,-0.006500714999999602,0,0,42,0,2,8,201,CD7F006E200008C9
1755699659.376413,320,2438,-0.005098600000000175,0,0,42,0,2,9,89,D87F006E20000959
1755699659.386396,320,2439,-0.0026767650000003584,0,0,42,0,2,10,79,EB7F006E20000A4F
1755699659.396414,320,2440,-0.0025493000000000876,0,0,42,0,2,11,220,EC7F006E20000BDC
1755699659.4064,320,2441,-0.005735924999999753,0,0,42,0,2,12,5,D37F006E20000C05
1755699659.416401,320,2442,-0.0033140899999999363,0,0,42,0,2,13,250,E67F006E20000DFA
1755699659.446451,320,2445,-0.0008922550000001195,0,0,42,0,2,0,158,F97F006E2000009E
1755699659.456396,320,2446,-0.007138040000000068,0,0,42,0,2,1,8,C87F006E20000108
1755699659.466492,320,2447,-0.002294370000000434,0,0,42,0,2,2,147,EE7F006E20000293
1755699659.496459,320,2450,-0.0035690199999995897,0,0,42,0,2,5,168,E47F006E200005A8
1755699659.506603,320,2451,-0.004716205000000251,0,0,42,0,2,6,5,DB7F006E20000605
1755699659.556539,320,2456,-0.0005098600000001952,0,0,42,0,2,11,101,FC7F006E20000B65
1755699659.586594,320,2459,-0.0012746500000000438,0,0,42,0,2,14,100,F67F006E20000E64
1755699659.596591,320,2460,-0.0035690199999995897,0,0,42,0,2,15,122,E47F006E20000F7A
1755699659.606541,320,2461,-0.003951415000000402,0,0,42,0,2,0,245,E17F006E200000F5
1755699659.616359,320,2462,-0.002931695000000012,0,0,42,0,2,1,58,E97F006E2000013A
1755699659.626436,320,2463,-0.0026767650000003584,0,0,42,0,2,2,167,EB7F006E200002A7
1755699659.636354,320,2464,-0.004333810000000327,0,0,42,0,2,3,88,DE7F006E20000358
1755699659.646366,320,2465,-0.005735924999999753,0,0,42,0,2,4,237,D37F006E200004ED
1755699659.656354,320,2466,-0.005735924999999753,0,0,42,0,2,5,240,D37F006E200005F0
1755699659.666388,320,2467,-0.006883110000000414,0,0,42,0,2,6,225,CA7F006E200006E1
1755699659.676342,320,2468,-0.007392969999999721,0,0,42,0,2,7,71,C67F006E20000747
1755699659.686434,320,2469,-0.006883110000000414,0,0,42,0,2,8,71,CA7F006E20000847
1755699659.696341,320,2470,-0.006118319999999677,0,0,42,0,2,9,139,D07F006E2000098B
1755699659.706373,320,2471,-0.006500714999999602,0,0,42,0,2,10,243,CD7F006E20000AF3
1755699659.716341,320,2472,-0.004078879999999785,0,0,42,0,2,11,103,E07F006E20000B67
1755699659.806468,320,2481,-0.0005098600000001952,0,0,42,0,2,4,222,FC7F006E200004DE
1755699659.816423,320,2482,-0.0019119749999996216,0,0,42,0,2,5,37,F17F006E20000525
1755699659.846466,320,2485,-0.001147184999999773,0,0,42,0,2,8,119,F77F006E20000877
1755699659.886317,320,2489,-0.005990855000000295,0,0,42,0,2,12,191,D17F006E20000CBF
1755699659.896299,320,2490,-0.01019720000000035,0,0,42,0,2,13,78,B07F006E20000D4E
1755699659.906341,320,2491,-0.004716205000000251,0,0,42,0,2,14,237,DB7F006E20000EED
1755699659.936281,320,2494,-0.004078879999999785,0,0,42,0,2,1,181,E07F006E200001B5
1755699659.946282,320,2495,-0.012364104999999626,0,0,42,0,2,2,198,9F7F006E200002C6
1755699659.956279,320,2496,-0.013383825000000016,0,0,42,0,2,3,9,977F006E20000309
1755699659.966491,320,2497,-0.010324664999999733,0,0,42,0,2,4,94,AF7F006E2000045E
1755699659.976276,320,2498,-0.00815775999999957,0,0,42,0,2,5,174,C07F006E200005AE
1755699659.986276,320,2499,-0.006373250000000219,0,0,42,0,2,6,136,CE7F006E20000688
1755699659.996277,320,2500,-0.007520434999999992,0,0,42,0,2,7,160,C57F006E200007A0
1755699660.006333,320,2501,-0.006755645000000143,0,0,42,0,2,8,26,CB7F006E2000081A
1755699660.016276,320,2502,-0.0035690199999995897,0,0,42,0,2,9,52,E47F006E20000934
1755699660.026264,320,2503,-0.006373250000000219,0,0,42,0,2,10,20,CE7F006E20000A14
1755699660.036275,320,2504,-0.014276080000000135,0,0,42,0,2,11,111,907F006E20000B6F
1755699660.046289,320,2505,-0.02370848999999975,0,0,42,0,2,12,41,467F006E20000C29
1755699660.056311,320,2506,-0.025875394999999912,0,0,42,0,2,13,219,357F006E20000DDB
1755699660.066433,320,2507,-0.022306375000000322,0,0,42,0,2,14,36,517F006E20000E24
1755699660.076334,320,2508,-0.020394399999999813,0,0,42,0,2,15,178,607F006E20000FB2
1755699660.086346,320,2509,-0.020521865000000084,0,0,42,0,2,0,131,5F7F006E20000083
1755699660.096356,320,2510,-0.018100030000000267,0,0,42,0,2,1,23,727F006E20000117
1755699660.106538,320,2511,-0.013893685000000211,0,0,42,0,2,2,125,937F006E2000027D
1755699660.116401,320,2512,-0.011599314999999777,0,0,42,0,2,3,101,A57F006E20000365
1755699660.126414,320,2513,-0.016188054999999757,0,0,42,0,2,4,48,817F006E20000430
1755699660.136424,320,2514,-0.020904260000000008,0,0,42,0,2,5,13,5C7F006E2000050D
1755699660.146433,320,2515,-0.017972564999999996,0,0,42,0,2,6,25,737F006E20000619
1755699660.156442,320,2516,-0.013383825000000016,0,0,42,0,2,7,125,977F006E2000077D
1755699660.166494,320,2517,-0.013893685000000211,0,0,42,0,2,8,175,937F006E200008AF
