timestamp,can_id,message_count,lateral_accel_ms2,lateral_accel_valid,lateral_accel_diag,longitudinal_accel_ms2,longitudinal_accel_valid,longitudinal_accel_diag,yaw_rate_degs,yaw_rate_valid,yaw_rate_diag,brake_pressure_bar,brake_pressure_valid,brake_pressure_diag,checksum,alive_counter,raw_data_hex
1755699310.582294,544,1,0.0,False,False,-20.46,False,False,-0.240000000000002,False,False,6.1000000000000005,False,False,5,12,FF2380F400E70FC5
1755699310.592275,544,2,0.0,False,False,-20.47,False,False,-0.21999999999999886,False,False,6.2,False,False,11,13,FF0380F800E90FDB
1755699310.602304,544,3,0.0,False,False,-20.47,False,False,-0.19000000000000483,False,False,6.300000000000001,False,False,0,14,FF0380FC00EC0FE0
1755699310.612441,544,4,0.0,False,False,-20.450000000000003,False,False,-0.20000000000000284,False,False,6.300000000000001,False,False,1,15,FF4380FC00EB0FF1
1755699310.622286,544,5,0.0,False,False,-20.42,False,False,-0.17999999999999972,False,False,6.4,False,False,6,0,FFA3800001ED0F06
1755699310.632267,544,6,-20.47,False,False,-20.43,False,False,-0.1600000000000037,False,False,6.4,False,False,10,1,0084800001EF0F1A
1755699310.642298,544,7,-20.46,False,False,-20.450000000000003,False,False,-0.20000000000000284,False,False,6.4,False,False,9,2,0144800001EB0F29
1755699310.652264,544,8,-20.46,False,False,-20.46,False,False,-0.20000000000000284,False,False,6.4,False,False,9,3,0124800001EB0F39
1755699310.662297,544,9,-20.46,False,False,-20.46,False,False,-0.19000000000000483,False,False,6.5,False,False,12,4,0124800401EC0F4C
1755699310.672279,544,10,-20.47,False,False,-20.450000000000003,False,False,-0.21000000000000085,False,False,6.4,False,False,7,5,0044800001EA0F57
1755699310.682303,544,11,0.0,False,False,-20.44,False,False,-0.21000000000000085,False,False,6.300000000000001,False,False,14,6,FF6380FC00EA0F6E
1755699310.692275,544,12,0.0,False,False,-20.450000000000003,False,False,-0.21999999999999886,False,False,6.4,False,False,2,7,FF43800001E90F72
1755699310.702523,544,13,0.0,False,False,-20.46,False,False,-0.23000000000000398,False,False,6.300000000000001,False,False,12,8,FF2380FC00E80F8C
1755699310.712276,544,14,-20.46,False,False,-20.46,False,False,-0.21999999999999886,False,False,6.300000000000001,False,False,0,9,012480FC00E90F90
1755699310.722288,544,15,-20.450000000000003,False,False,-20.46,False,False,-0.21999999999999886,False,False,6.300000000000001,False,False,3,10,022480FC00E90FA3
1755699310.732276,544,16,-20.44,False,False,-20.450000000000003,False,False,-0.21000000000000085,False,False,6.300000000000001,False,False,5,11,034480FC00EA0FB5
1755699310.742369,544,17,-20.46,False,False,-20.47,False,False,-0.17999999999999972,False,False,6.4,False,False,11,12,0104800001ED0FCB
1755699310.752291,544,18,-20.46,False,False,-20.46,False,False,-0.19000000000000483,False,False,6.4,False,False,8,13,0124800001EC0FD8
1755699310.7623,544,19,-20.46,False,False,-20.44,False,False,-0.21999999999999886,False,False,6.4,False,False,7,14,0164800001E90FE7
1755699310.772277,544,20,-20.46,False,False,-20.450000000000003,False,False,-0.21000000000000085,False,False,6.4,False,False,6,15,0144800001EA0FF6
1755699310.782298,544,21,-20.44,False,False,-20.46,False,False,-0.21000000000000085,False,False,6.300000000000001,False,False,5,0,032480FC00EA0F05
1755699310.792276,544,22,-20.43,False,False,-20.46,False,False,-0.21999999999999886,False,False,6.300000000000001,False,False,5,1,042480FC00E90F15
1755699310.802307,544,23,-20.43,False,False,-20.47,False,False,-0.21999999999999886,False,False,6.4,False,False,8,2,0404800001E90F28
1755699310.812357,544,24,-20.43,False,False,-20.46,False,False,-0.21000000000000085,False,False,6.4,False,False,11,3,0424800001EA0F3B
1755699310.822311,544,25,-20.42,False,False,-20.44,False,False,-0.23000000000000398,False,False,6.4,False,False,8,4,0564800001E80F48
1755699310.832282,544,26,-20.42,False,False,-20.450000000000003,False,False,-0.2700000000000031,False,False,6.4,False,False,4,5,0544800001E40F54
1755699310.842316,544,27,-20.44,False,False,-20.450000000000003,False,False,-0.2600000000000051,False,False,6.4,False,False,5,6,0344800001E50F65
1755699310.852276,544,28,-20.450000000000003,False,False,-20.44,False,False,-0.21999999999999886,False,False,6.300000000000001,False,False,3,7,026480FC00E90F73
1755699310.862315,544,29,-20.450000000000003,False,False,-20.43,False,False,-0.19000000000000483,False,False,6.2,False,False,0,8,028480F800EC0F80
1755699310.872279,544,30,-20.46,False,False,-20.44,False,False,-0.20000000000000284,False,False,6.4,False,False,9,9,0164800001EB0F99
1755699310.882311,544,31,-20.43,False,False,-20.44,False,False,-0.240000000000002,False,False,6.4,False,False,6,10,0464800001E70FA6
1755699310.892289,544,32,-20.41,False,False,-20.450000000000003,False,False,-0.23000000000000398,False,False,6.4,False,False,11,11,0644800001E80FBB
1755699310.902354,544,33,-20.43,False,False,-20.450000000000003,False,False,-0.20000000000000284,False,False,6.4,False,False,10,12,0444800001EB0FCA
1755699310.912276,544,34,-20.43,False,False,-20.450000000000003,False,False,-0.21999999999999886,False,False,6.4,False,False,8,13,0444800001E90FD8
1755699310.922308,544,35,-20.44,False,False,-20.44,False,False,-0.23000000000000398,False,False,6.300000000000001,False,False,3,14,036480FC00E80FE3
1755699310.932288,544,36,-20.450000000000003,False,False,-20.43,False,False,-0.21999999999999886,False,False,6.4,False,False,6,15,0284800001E90FF6
1755699310.94231,544,37,-20.450000000000003,False,False,-20.43,False,False,-0.21999999999999886,False,False,6.4,False,False,6,0,0284800001E90F06
1755699310.952289,544,38,0.0,False,False,-20.44,False,False,-0.23000000000000398,False,False,6.4,False,False,3,1,FF63800001E80F13
1755699310.962322,544,39,0.0,False,False,-20.450000000000003,False,False,-0.240000000000002,False,False,6.4,False,False,0,2,FF43800001E70F20
1755699310.972283,544,40,-20.46,False,False,-20.46,False,False,-0.21000000000000085,False,False,6.4,False,False,6,3,0124800001EA0F36
1755699310.982316,544,41,0.0,False,False,-20.47,False,False,-0.21999999999999886,False,False,6.4,False,False,2,4,FF03800001E90F42
1755699310.992286,544,42,0.0,False,False,-20.46,False,False,-0.2600000000000051,False,False,6.4,False,False,14,5,FF23800001E50F5E
1755699311.00237,544,43,0.0,False,False,-20.46,False,False,-0.2600000000000051,False,False,6.300000000000001,False,False,11,6,FF2380FC00E50F6B
1755699311.012299,544,44,0.0,False,False,-20.47,False,False,-0.23000000000000398,False,False,6.4,False,False,3,7,FF03800001E80F73
1755699311.02232,544,45,-20.46,False,False,-20.46,False,False,-0.21000000000000085,False,False,6.300000000000001,False,False,3,8,012480FC00EA0F83
1755699311.032282,544,46,-20.47,False,False,-20.46,False,False,-0.20000000000000284,False,False,6.4,False,False,6,9,0024800001EB0F96
1755699311.04232,544,47,0.0,False,False,-20.46,False,False,-0.20000000000000284,False,False,6.4,False,False,4,10,FF23800001EB0FA4
1755699311.052288,544,48,0.0,False,False,-20.450000000000003,False,False,-0.19000000000000483,False,False,6.300000000000001,False,False,0,11,FF4380FC00EC0FB0
1755699311.062321,544,49,-20.47,False,False,-20.46,False,False,-0.20000000000000284,False,False,6.4,False,False,6,12,0024800001EB0FC6
1755699311.072289,544,50,0.0,False,False,-20.450000000000003,False,False,-0.20000000000000284,False,False,6.4,False,False,4,13,FF43800001EB0FD4
1755699311.082309,544,51,0.0,False,False,-20.46,False,False,-0.20000000000000284,False,False,6.300000000000001,False,False,1,14,FF2380FC00EB0FE1
1755699311.092298,544,52,0.0,False,False,-20.47,False,False,-0.21000000000000085,False,False,6.4,False,False,5,15,FF03800001EA0FF5
1755699311.102333,544,53,0.0,False,False,-20.46,False,False,-0.25,False,False,6.300000000000001,False,False,10,0,FF2380FC00E60F0A
1755699311.112298,544,54,-20.46,False,False,-20.46,False,False,-0.25,False,False,6.4,False,False,2,1,0124800001E60F12
1755699311.122332,544,55,-20.46,False,False,-20.46,False,False,-0.21999999999999886,False,False,6.4,False,False,7,2,0124800001E90F27
1755699311.132295,544,56,-20.450000000000003,False,False,-20.450000000000003,False,False,-0.21000000000000085,False,False,6.4,False,False,9,3,0244800001EA0F39
1755699311.142333,544,57,-20.44,False,False,-20.450000000000003,False,False,-0.21999999999999886,False,False,6.4,False,False,9,4,0344800001E90F49
1755699311.152291,544,58,-20.46,False,False,-20.47,False,False,-0.20000000000000284,False,False,6.4,False,False,9,5,0104800001EB0F59
1755699311.162321,544,59,-20.46,False,False,0.0,False,False,-0.21000000000000085,False,False,6.4,False,False,7,6,01E47F0001EA0F67
1755699311.172304,544,60,-20.450000000000003,False,False,-20.46,False,False,-0.23000000000000398,False,False,6.4,False,False,7,7,0224800001E80F77
1755699311.18233,544,61,-20.46,False,False,-20.44,False,False,-0.240000000000002,False,False,6.4,False,False,5,8,0164800001E70F85
1755699311.192293,544,62,-20.46,False,False,-20.450000000000003,False,False,-0.240000000000002,False,False,6.4,False,False,5,9,0144800001E70F95
1755699311.202342,544,63,-20.47,False,False,-20.46,False,False,-0.23000000000000398,False,False,6.4,False,False,5,10,0024800001E80FA5
1755699311.212322,544,64,-20.46,False,False,-20.47,False,False,-0.240000000000002,False,False,6.4,False,False,5,11,0104800001E70FB5
1755699311.222331,544,65,-20.450000000000003,False,False,-20.47,False,False,-0.240000000000002,False,False,6.4,False,False,4,12,0204800001E70FC4
1755699311.232306,544,66,-20.44,False,False,-20.46,False,False,-0.21999999999999886,False,False,6.4,False,False,9,13,0324800001E90FD9
1755699311.242325,544,67,-20.44,False,False,-20.450000000000003,False,False,-0.23000000000000398,False,False,6.4,False,False,6,14,0344800001E80FE6
1755699311.252296,544,68,-20.46,False,False,-20.44,False,False,-0.23000000000000398,False,False,6.4,False,False,4,15,0164800001E80FF4
1755699311.262326,544,69,-20.47,False,False,-20.450000000000003,False,False,-0.23000000000000398,False,False,6.4,False,False,5,0,0044800001E80F05
1755699311.272302,544,70,-20.47,False,False,-20.46,False,False,-0.240000000000002,False,False,6.300000000000001,False,False,15,1,002480FC00E70F1F
1755699311.282332,544,71,-20.46,False,False,-20.46,False,False,-0.23000000000000398,False,False,6.300000000000001,False,False,1,2,012480FC00E80F21
1755699311.292309,544,72,-20.450000000000003,False,False,-20.450000000000003,False,False,-0.21999999999999886,False,False,6.300000000000001,False,False,3,3,024480FC00E90F33
1755699311.302571,544,73,-20.46,False,False,-20.450000000000003,False,False,-0.21999999999999886,False,False,6.4,False,False,7,4,0144800001E90F47
1755699311.312302,544,74,0.0,False,False,-20.450000000000003,False,False,-0.21999999999999886,False,False,6.4,False,False,2,5,FF43800001E90F52
1755699311.322333,544,75,-20.47,False,False,-20.46,False,False,-0.21000000000000085,False,False,6.5,False,False,11,6,0024800401EA0F6B
1755699311.332311,544,76,-20.450000000000003,False,False,0.0,False,False,-0.23000000000000398,False,False,6.4,False,False,4,7,02E47F0001E80F74
1755699311.342343,544,77,-20.450000000000003,False,False,0.0,False,False,-0.23000000000000398,False,False,6.4,False,False,4,8,02E47F0001E80F84
1755699311.352309,544,78,0.0,False,False,-20.46,False,False,-0.20000000000000284,False,False,6.4,False,False,4,9,FF23800001EB0F94
1755699311.362332,544,79,0.0,False,False,-20.44,False,False,-0.19000000000000483,False,False,6.4,False,False,7,10,FF63800001EC0FA7
1755699311.372317,544,80,0.0,False,False,-20.450000000000003,False,False,-0.20000000000000284,False,False,6.4,False,False,4,11,FF43800001EB0FB4
1755699311.382341,544,81,0.0,False,False,-20.450000000000003,False,False,-0.21000000000000085,False,False,6.4,False,False,5,12,FF43800001EA0FC5
1755699311.392311,544,82,0.0,False,False,-20.450000000000003,False,False,-0.21000000000000085,False,False,6.4,False,False,5,13,FF43800001EA0FD5
1755699311.402561,544,83,0.0,False,False,-20.44,False,False,-0.21999999999999886,False,False,6.4,False,False,2,14,FF63800001E90FE2
1755699311.41235,544,84,0.0,False,False,-20.450000000000003,False,False,-0.23000000000000398,False,False,6.5,False,False,7,15,FF43800401E80FF7
1755699311.422354,544,85,0.0,False,False,-20.46,False,False,-0.21000000000000085,False,False,6.300000000000001,False,False,14,0,FF2380FC00EA0F0E
1755699311.43232,544,86,0.0,False,False,-20.46,False,False,-0.17999999999999972,False,False,6.4,False,False,6,1,FF23800001ED0F16
1755699311.442341,544,87,-20.46,False,False,-20.450000000000003,False,False,-0.19000000000000483,False,False,6.4,False,False,8,2,0144800001EC0F28
1755699311.452312,544,88,-20.46,False,False,-20.450000000000003,False,False,-0.21999999999999886,False,False,6.4,False,False,7,3,0144800001E90F37
1755699311.462341,544,89,-20.46,False,False,-20.450000000000003,False,False,-0.21999999999999886,False,False,6.300000000000001,False,False,0,4,014480FC00E90F40
1755699311.472312,544,90,-20.46,False,False,-20.46,False,False,-0.21999999999999886,False,False,6.4,False,False,7,5,0124800001E90F57
1755699311.482333,544,91,-20.450000000000003,False,False,-20.44,False,False,-0.240000000000002,False,False,6.4,False,False,4,6,0264800001E70F64
1755699311.49231,544,92,-20.44,False,False,-20.44,False,False,-0.25,False,False,6.2,False,False,13,7,036480F800E60F7D
1755699311.502478,544,93,-20.450000000000003,False,False,-20.44,False,False,-0.240000000000002,False,False,6.300000000000001,False,False,1,8,026480FC00E70F81
1755699311.512307,544,94,0.0,False,False,-20.450000000000003,False,False,-0.21999999999999886,False,False,6.4,False,False,2,9,FF43800001E90F92
1755699311.522354,544,95,0.0,False,False,-20.450000000000003,False,False,-0.21000000000000085,False,False,6.4,False,False,5,10,FF43800001EA0FA5
1755699311.532312,544,96,-20.46,False,False,-20.46,False,False,-0.20000000000000284,False,False,6.4,False,False,9,11,0124800001EB0FB9
1755699311.542347,544,97,-20.46,False,False,0.0,False,False,-0.20000000000000284,False,False,6.4,False,False,6,12,01E47F0001EB0FC6
1755699311.552323,544,98,-20.47,False,False,0.0,False,False,-0.17999999999999972,False,False,6.4,False,False,9,13,00E47F0001ED0FD9
1755699311.562347,544,99,0.0,False,False,-20.46,False,False,-0.19000000000000483,False,False,6.4,False,False,7,14,FF23800001EC0FE7
1755699311.572311,544,100,0.0,False,False,-20.46,False,False,-0.23000000000000398,False,False,6.4,False,False,3,15,FF23800001E80FF3
1755699311.582353,544,101,0.0,False,False,-20.47,False,False,-0.240000000000002,False,False,6.4,False,False,0,0,FF03800001E70F00
1755699311.592325,544,102,-20.47,False,False,-20.47,False,False,-0.21999999999999886,False,False,6.4,False,False,4,1,0004800001E90F14
1755699311.602542,544,103,-20.450000000000003,False,False,0.0,False,False,-0.21999999999999886,False,False,6.4,False,False,7,2,02E47F0001E90F27
1755699311.61232,544,104,-20.46,False,False,0.0,False,False,-0.240000000000002,False,False,6.4,False,False,2,3,01E47F0001E70F32
1755699311.622343,544,105,-20.47,False,False,-20.46,False,False,-0.21999999999999886,False,False,6.4,False,False,4,4,0024800001E90F44
1755699311.63232,544,106,-20.450000000000003,False,False,-20.46,False,False,-0.20000000000000284,False,False,6.4,False,False,8,5,0224800001EB0F58
1755699311.642342,544,107,-20.450000000000003,False,False,-20.46,False,False,-0.21999999999999886,False,False,6.4,False,False,6,6,0224800001E90F66
1755699311.652321,544,108,-20.46,False,False,-20.47,False,False,-0.21000000000000085,False,False,6.5,False,False,10,7,0104800401EA0F7A
1755699311.662367,544,109,-20.46,False,False,0.0,False,False,-0.20000000000000284,False,False,6.4,False,False,6,8,01E47F0001EB0F86
1755699311.672324,544,110,-20.47,False,False,0.0,False,False,-0.19000000000000483,False,False,6.4,False,False,6,9,00E47F0001EC0F96
1755699311.682364,544,111,-20.46,False,False,-20.47,False,False,-0.19000000000000483,False,False,6.300000000000001,False,False,5,10,010480FC00EC0FA5
1755699311.692343,544,112,-20.47,False,False,-20.46,False,False,-0.17999999999999972,False,False,6.4,False,False,8,11,0024800001ED0FB8
1755699311.702479,544,113,0.0,False,False,-20.44,False,False,-0.21000000000000085,False,False,6.300000000000001,False,False,14,12,FF6380FC00EA0FCE
1755699311.712323,544,114,0.0,False,False,-20.44,False,False,-0.240000000000002,False,False,6.4,False,False,0,13,FF63800001E70FD0
1755699311.722354,544,115,-20.47,False,False,-20.46,False,False,-0.25,False,False,6.4,False,False,3,14,0024800001E60FE3
1755699311.732333,544,116,0.0,False,False,-20.47,False,False,-0.21999999999999886,False,False,6.300000000000001,False,False,15,15,FF0380FC00E90FFF
1755699311.742353,544,117,0.0,False,False,-20.450000000000003,False,False,-0.20000000000000284,False,False,6.4,False,False,4,0,FF43800001EB0F04
1755699311.752333,544,118,0.0,False,False,-20.44,False,False,-0.20000000000000284,False,False,6.4,False,False,4,1,FF63800001EB0F14
1755699311.762354,544,119,-20.47,False,False,-20.44,False,False,-0.19000000000000483,False,False,6.2,False,False,14,2,006480F800EC0F2E
1755699311.772341,544,120,-20.47,False,False,-20.44,False,False,-0.21000000000000085,False,False,6.300000000000001,False,False,0,3,006480FC00EA0F30
1755699311.782366,544,121,-20.47,False,False,-20.44,False,False,-0.240000000000002,False,False,6.4,False,False,2,4,0064800001E70F42
1755699311.792323,544,122,0.0,False,False,-20.44,False,False,-0.21000000000000085,False,False,6.4,False,False,5,5,FF63800001EA0F55
1755699311.802479,544,123,0.0,False,False,-20.450000000000003,False,False,-0.20000000000000284,False,False,6.4,False,False,4,6,FF43800001EB0F64
1755699311.812519,544,124,0.0,False,False,-20.46,False,False,-0.23000000000000398,False,False,6.4,False,False,3,7,FF23800001E80F73
1755699311.822369,544,125,0.0,False,False,-20.47,False,False,-0.23000000000000398,False,False,6.300000000000001,False,False,12,8,FF0380FC00E80F8C
1755699311.832342,544,126,0.0,False,False,-20.47,False,False,-0.21000000000000085,False,False,6.4,False,False,5,9,FF03800001EA0F95
1755699311.842369,544,127,-20.46,False,False,-20.46,False,False,-0.21000000000000085,False,False,6.4,False,False,6,10,0124800001EA0FA6
1755699311.852343,544,128,-20.46,False,False,-20.46,False,False,-0.23000000000000398,False,False,6.4,False,False,4,11,0124800001E80FB4
1755699311.862348,544,129,-20.450000000000003,False,False,-20.47,False,False,-0.21000000000000085,False,False,6.4,False,False,9,12,0204800001EA0FC9
1755699311.872342,544,130,-20.46,False,False,-20.47,False,False,-0.19000000000000483,False,False,6.4,False,False,8,13,0104800001EC0FD8
1755699311.88234,544,131,-20.47,False,False,-20.46,False,False,-0.21999999999999886,False,False,6.4,False,False,4,14,0024800001E90FE4
1755699311.892323,544,132,-20.47,False,False,-20.47,False,False,-0.21999999999999886,False,False,6.4,False,False,4,15,0004800001E90FF4
1755699311.90245,544,133,0.0,False,False,-20.47,False,False,-0.20000000000000284,False,False,6.4,False,False,4,0,FF03800001EB0F04
1755699311.91231,544,134,0.0,False,False,-20.47,False,False,-0.20000000000000284,False,False,6.300000000000001,False,False,1,1,FF0380FC00EB0F11
1755699311.922309,544,135,0.0,False,False,-20.47,False,False,-0.21999999999999886,False,False,6.4,False,False,2,2,FF03800001E90F22
1755699311.93231,544,136,-20.47,False,False,-20.46,False,False,-0.21999999999999886,False,False,6.4,False,False,4,3,0024800001E90F34
1755699311.94231,544,137,-20.47,False,False,0.0,False,False,-0.23000000000000398,False,False,6.2,False,False,11,4,00E47FF800E80F4B
1755699311.952314,544,138,0.0,False,False,0.0,False,False,-0.240000000000002,False,False,6.4,False,False,1,5,FFE37F0001E70F51
1755699311.96231,544,139,-20.47,False,False,0.0,False,False,-0.240000000000002,False,False,6.4,False,False,3,6,00E47F0001E70F63
1755699311.972311,544,140,-20.46,False,False,0.0,False,False,-0.21000000000000085,False,False,6.300000000000001,False,False,0,7,01E47FFC00EA0F70
1755699311.982318,544,141,0.0,False,False,0.0,False,False,-0.21999999999999886,False,False,6.4,False,False,3,8,FFE37F0001E90F83
1755699311.99231,544,142,-20.47,False,False,-20.46,False,False,-0.23000000000000398,False,False,6.4,False,False,5,9,0024800001E80F95
1755699312.002354,544,143,-20.46,False,False,-20.450000000000003,False,False,-0.21000000000000085,False,False,6.4,False,False,6,10,0144800001EA0FA6
1755699312.012343,544,144,-20.43,False,False,-20.46,False,False,-0.19000000000000483,False,False,6.4,False,False,13,11,0424800001EC0FBD
1755699312.022347,544,145,-20.43,False,False,-20.450000000000003,False,False,-0.19000000000000483,False,False,6.300000000000001,False,False,6,12,044480FC00EC0FC6
1755699312.032342,544,146,-20.46,False,False,-20.44,False,False,-0.21999999999999886,False,False,6.4,False,False,7,13,0164800001E90FD7
1755699312.042373,544,147,-20.46,False,False,-20.450000000000003,False,False,-0.21999999999999886,False,False,6.4,False,False,7,14,0144800001E90FE7
1755699312.052348,544,148,-20.450000000000003,False,False,-20.46,False,False,-0.21999999999999886,False,False,6.4,False,False,6,15,0224800001E90FF6
1755699312.062375,544,149,-20.46,False,False,-20.450000000000003,False,False,-0.23000000000000398,False,False,6.300000000000001,False,False,1,0,014480FC00E80F01
1755699312.072347,544,150,-20.46,False,False,-20.43,False,False,-0.240000000000002,False,False,6.4,False,False,5,1,0184800001E70F15
1755699312.082369,544,151,-20.450000000000003,False,False,-20.42,False,False,-0.240000000000002,False,False,6.300000000000001,False,False,1,2,02A480FC00E70F21
1755699312.092346,544,152,-20.450000000000003,False,False,-20.43,False,False,-0.23000000000000398,False,False,6.4,False,False,7,3,0284800001E80F37
1755699312.102494,544,153,-20.44,False,False,-20.450000000000003,False,False,-0.21000000000000085,False,False,6.4,False,False,8,4,0344800001EA0F48
1755699312.112341,544,154,-20.42,False,False,-20.46,False,False,-0.19000000000000483,False,False,6.4,False,False,12,5,0524800001EC0F5C
1755699312.122366,544,155,-20.42,False,False,-20.450000000000003,False,False,-0.20000000000000284,False,False,6.4,False,False,13,6,0544800001EB0F6D
1755699312.132348,544,156,-20.43,False,False,-20.46,False,False,-0.23000000000000398,False,False,6.4,False,False,9,7,0424800001E80F79
1755699312.142265,544,157,-20.450000000000003,False,False,0.0,False,False,-0.21999999999999886,False,False,6.300000000000001,False,False,0,8,02E47FFC00E90F80
1755699312.152276,544,158,-20.46,False,False,-20.47,False,False,-0.21000000000000085,False,False,6.0,False,False,7,9,010480F000EA0F97
1755699312.162276,544,159,-20.46,False,False,-20.46,False,False,-0.23000000000000398,False,False,5.9,False,False,1,10,012480EC00E80FA1
1755699312.172259,544,160,-20.47,False,False,0.0,False,False,-0.25,False,False,5.800000000000001,False,False,9,11,00E47FE800E60FB9
1755699312.182276,544,161,-20.47,False,False,0.0,False,False,-0.21000000000000085,False,False,5.7,False,False,9,12,00E47FE400EA0FC9
1755699312.192266,544,162,-20.47,False,False,0.0,False,False,-0.17999999999999972,False,False,5.7,False,False,10,13,00E47FE400ED0FDA
1755699312.202494,544,163,0.0,False,False,0.0,False,False,-0.20000000000000284,False,False,5.7,False,False,6,14,FFE37FE400EB0FE6
1755699312.212436,544,164,-20.47,False,False,0.0,False,False,-0.21000000000000085,False,False,5.7,False,False,9,15,00E47FE400EA0FF9
1755699312.222253,544,165,-20.46,False,False,0.0,False,False,-0.19000000000000483,False,False,5.7,False,False,10,0,01E47FE400EC0F0A
1755699312.23225,544,166,-20.47,False,False,-20.47,False,False,-0.21000000000000085,False,False,5.7,False,False,8,1,000480E400EA0F18
1755699312.242251,544,167,0.0,False,False,-20.46,False,False,-0.23000000000000398,False,False,5.7,False,False,4,2,FF2380E400E80F24
1755699312.252246,544,168,0.0,False,False,-20.46,False,False,-0.21999999999999886,False,False,5.6000000000000005,False,False,3,3,FF2380E000E90F33
1755699312.262253,544,169,-20.47,False,False,-20.46,False,False,-0.20000000000000284,False,False,5.4,False,False,15,4,002480D800EB0F4F
1755699312.272231,544,170,-20.450000000000003,False,False,-20.43,False,False,-0.20000000000000284,False,False,5.5,False,False,5,5,028480DC00EB0F55
1755699312.282229,544,171,-20.47,False,False,-20.43,False,False,-0.19000000000000483,False,False,5.4,False,False,14,6,008480D800EC0F6E
1755699312.292244,544,172,0.0,False,False,-20.46,False,False,-0.21000000000000085,False,False,5.2,False,False,2,7,FF2380D000EA0F72
1755699312.302472,544,173,0.0,False,False,-20.46,False,False,-0.23000000000000398,False,False,5.300000000000001,False,False,4,8,FF2380D400E80F84
1755699312.31225,544,174,-20.450000000000003,False,False,-20.47,False,False,-0.21999999999999886,False,False,5.2,False,False,7,9,020480D000E90F97
1755699312.322288,544,175,-20.44,False,False,-20.450000000000003,False,False,-0.21999999999999886,False,False,5.1000000000000005,False,False,2,10,034480CC00E90FA2
1755699312.332299,544,176,-20.44,False,False,-20.450000000000003,False,False,-0.240000000000002,False,False,5.1000000000000005,False,False,0,11,034480CC00E70FB0
1755699312.342329,544,177,-20.44,False,False,-20.47,False,False,-0.2700000000000031,False,False,5.0,False,False,11,12,030480C800E40FCB
1755699312.352322,544,178,-20.47,False,False,0.0,False,False,-0.25,False,False,5.1000000000000005,False,False,13,13,00E47FCC00E60FDD
1755699312.362347,544,179,0.0,False,False,-20.47,False,False,-0.21999999999999886,False,False,4.800000000000001,False,False,3,14,FF0380C000E90FE3
1755699312.372354,544,180,-20.47,False,False,0.0,False,False,-0.23000000000000398,False,False,4.800000000000001,False,False,3,15,00E47FC000E80FF3
1755699312.382369,544,181,-20.47,False,False,0.0,False,False,-0.240000000000002,False,False,4.800000000000001,False,False,0,0,00E47FC000E70F00
1755699312.392367,544,182,-20.47,False,False,-20.46,False,False,-0.240000000000002,False,False,4.7,False,False,15,1,002480BC00E70F1F
1755699312.402558,544,183,-20.46,False,False,-20.46,False,False,-0.240000000000002,False,False,4.5,False,False,6,2,012480B400E70F26
1755699312.412354,544,184,-20.46,False,False,-20.47,False,False,-0.240000000000002,False,False,4.7,False,False,14,3,010480BC00E70F3E
1755699312.422379,544,185,-20.47,False,False,-20.47,False,False,-0.240000000000002,False,False,4.7,False,False,15,4,000480BC00E70F4F
1755699312.432199,544,186,-20.47,False,False,-20.47,False,False,-0.23000000000000398,False,False,4.800000000000001,False,False,2,5,000480C000E80F52
1755699312.442204,544,187,0.0,False,False,0.0,False,False,-0.19000000000000483,False,False,4.9,False,False,9,6,FFE37FC400EC0F69
1755699312.452205,544,188,0.0,False,False,-20.47,False,False,-0.17999999999999972,False,False,4.800000000000001,False,False,7,7,FF0380C000ED0F77
1755699312.462216,544,189,-20.47,False,False,-20.47,False,False,-0.21999999999999886,False,False,4.5,False,False,9,8,000480B400E90F89
1755699312.472197,544,190,0.0,False,False,0.0,False,False,-0.21000000000000085,False,False,4.3,False,False,15,9,FFE37FAC00EA0F9F
1755699312.482218,544,191,-20.46,False,False,0.0,False,False,-0.19000000000000483,False,False,4.1000000000000005,False,False,10,10,01E47FA400EC0FAA
1755699312.492204,544,192,-20.44,False,False,-20.47,False,False,-0.23000000000000398,False,False,4.1000000000000005,False,False,11,11,030480A400E80FBB
1755699312.50242,544,193,-20.450000000000003,False,False,-20.47,False,False,-0.23000000000000398,False,False,4.0,False,False,4,12,020480A000E80FC4
1755699312.512186,544,194,-20.46,False,False,-20.47,False,False,-0.20000000000000284,False,False,4.1000000000000005,False,False,10,13,010480A400EB0FDA
1755699312.522195,544,195,-20.46,False,False,-20.47,False,False,-0.21000000000000085,False,False,4.3,False,False,3,14,010480AC00EA0FE3
1755699312.532187,544,196,-20.450000000000003,False,False,-20.450000000000003,False,False,-0.23000000000000398,False,False,4.4,False,False,4,15,024480B000E80FF4
1755699312.542184,544,197,-20.46,False,False,-20.450000000000003,False,False,-0.23000000000000398,False,False,4.5,False,False,9,0,014480B400E80F09
1755699312.552173,544,198,0.0,False,False,-20.450000000000003,False,False,-0.21999999999999886,False,False,4.7,False,False,15,1,FF4380BC00E90F1F
1755699312.56217,544,199,0.0,False,False,-20.450000000000003,False,False,-0.240000000000002,False,False,4.7,False,False,13,2,FF4380BC00E70F2D
1755699312.572193,544,200,-20.46,False,False,-20.46,False,False,-0.25,False,False,4.7,False,False,15,3,012480BC00E60F3F
1755699312.582195,544,201,-20.450000000000003,False,False,-20.47,False,False,-0.21000000000000085,False,False,4.6000000000000005,False,False,14,4,020480B800EA0F4E
