timestamp,iso_time,cumulative_distance_m,steering_angle_deg,angle_change_deg,distance_increment_m,vehicle_speed_mps,wheel_speed_FL_kmh,wheel_speed_FR_kmh,wheel_speed_RL_kmh,wheel_speed_RR_kmh,yaw_rate_deg_s,lateral_accel_mps2,longitudinal_accel_mps2,signal_quality_score,data_completeness,message_count
1761127545.586655,2025-10-22T11:05:45.586655,76.90346827213133,118.5,5.099999999999994,0.07039753616683697,1.7664930555555556,6.25,6.78125,6.15625,6.5625,4.780000000000001,0.27999999999999936,-0.10999999999999943,,100.0,4953
1761127545.616251,2025-10-22T11:05:45.616251,76.93863496287828,123.5,5.0,0.03516669074694789,1.7708333333333333,6.1875,6.84375,6.1875,6.5625,5.100000000000001,0.2400000000000002,0.0,,100.0,4956
1761127545.646731,2025-10-22T11:05:45.646731,77.00965716503559,128.6,5.099999999999994,0.07102220215730881,1.7621527777777777,6.375,6.6875,6.125,6.5625,5.539999999999999,0.2599999999999998,-0.0600000000000005,,100.0,4959
1761127545.676254,2025-10-22T11:05:45.676254,77.04503837455476,134.0,5.400000000000006,0.035381209519172785,1.7664930555555556,6.21875,6.8125,6.125,6.59375,5.719999999999999,0.25,-0.05000000000000071,,100.0,4962
1761127545.706474,2025-10-22T11:05:45.706474,77.11568534477716,139.0,5.0,0.07064697022239841,1.7664930555555556,6.25,6.8125,6.09375,6.625,5.850000000000001,0.33999999999999986,-0.02999999999999936,,100.0,4965
1761127545.736249,2025-10-22T11:05:45.736249,77.15113351949385,144.20000000000002,5.200000000000017,0.03544817471669148,1.7664930555555556,6.1875,6.75,6.125,6.59375,5.989999999999995,0.39000000000000057,0.019999999999999574,,100.0,4968
1761127545.766612,2025-10-22T11:05:45.766612,77.22191362745231,149.5,5.299999999999983,0.07078010795845557,1.7664930555555556,6.25,6.75,6.09375,6.625,6.100000000000001,0.33000000000000007,-0.0600000000000005,,100.0,4971
1761127545.796589,2025-10-22T11:05:45.796589,77.25718164609538,154.70000000000002,5.200000000000017,0.03526801864306606,1.7708333333333333,6.1875,6.875,6.125,6.625,6.25,0.34999999999999964,-0.16000000000000014,,100.0,4974
1761127545.826688,2025-10-22T11:05:45.826688,77.3272985437264,159.70000000000002,5.0,0.07011689763102424,1.7578125,6.28125,6.8125,6.0625,6.59375,6.469999999999999,0.33000000000000007,-0.08000000000000007,,100.0,4977
1761127545.866747,2025-10-22T11:05:45.866747,77.39779627778464,166.3,6.599999999999994,0.070497734058236,1.7491319444444444,6.21875,6.84375,6.03125,6.5625,6.759999999999998,0.33999999999999986,-0.040000000000000924,,100.0,4981
1761127545.896605,2025-10-22T11:05:45.896605,77.43225237561596,171.3,5.0,0.03445609783132397,1.7447916666666665,6.25,6.8125,5.96875,6.59375,7.119999999999997,0.28999999999999915,-0.16000000000000014,,100.0,4984
1761127545.926771,2025-10-22T11:05:45.926771,77.50134194476736,177.20000000000002,5.900000000000006,0.06908956915140152,1.71875,6.125,6.875,5.9375,6.4375,7.390000000000001,0.34999999999999964,-0.120000000000001,,100.0,4987
1761127545.95622,2025-10-22T11:05:45.956220,77.53580043092369,183.20000000000002,6.0,0.03445848615632485,1.7230902777777777,6.1875,6.84375,5.90625,6.5,7.619999999999997,0.5399999999999991,-0.2599999999999998,,100.0,4990
1761127545.98659,2025-10-22T11:05:45.986590,77.60591903184022,190.10000000000002,6.900000000000006,0.07011860091652977,1.753472222222222,6.09375,6.75,5.90625,6.71875,7.640000000000001,0.6099999999999994,-0.14000000000000057,,100.0,4993
1761127546.016185,2025-10-22T11:05:46.016185,77.6409905331416,197.3,7.199999999999989,0.03507150130138825,1.753472222222222,6.125,6.78125,5.875,6.75,7.799999999999997,0.629999999999999,-0.09999999999999964,,100.0,4996
1761127546.036182,2025-10-22T11:05:46.036182,77.67593870663806,202.5,5.199999999999989,0.034948173496459845,1.753472222222222,6.0,6.75,5.90625,6.71875,7.899999999999999,0.5600000000000005,0.0,,100.0,4998
1761127546.056292,2025-10-22T11:05:46.056292,77.7109108865261,207.5,5.0,0.034972179888029586,1.7491319444444444,6.03125,6.65625,5.84375,6.75,8.170000000000002,0.5399999999999991,-0.21000000000000085,,100.0,5000
1761127546.076244,2025-10-22T11:05:46.076244,77.74593773297964,213.20000000000002,5.700000000000017,0.03502684645354748,1.7404513888888888,6.03125,6.9375,5.8125,6.71875,8.549999999999997,0.4800000000000004,-0.27999999999999936,,100.0,5002
1761127546.096467,2025-10-22T11:05:46.096467,77.7804603986442,218.60000000000002,5.400000000000006,0.03452266566455364,1.7317708333333333,6.03125,7.15625,5.78125,6.6875,9.049999999999997,0.40000000000000036,-0.2599999999999998,,100.0,5004
1761127546.116273,2025-10-22T11:05:46.116273,77.81523616363603,224.4,5.799999999999983,0.03477576499183499,1.7317708333333333,6.125,7.21875,5.75,6.71875,9.619999999999997,0.41000000000000014,-0.1899999999999995,,100.0,5006
1761127546.136283,2025-10-22T11:05:46.136283,77.84970820674464,230.0,5.599999999999994,0.03447204310860741,1.7230902777777777,6.15625,7.15625,5.6875,6.71875,10.280000000000001,0.40000000000000036,0.0,,100.0,5008
1761127546.156275,2025-10-22T11:05:46.156275,77.88494354734816,236.0,6.0,0.035235340603520626,1.7230902777777777,6.1875,7.03125,5.65625,6.75,10.909999999999997,0.33999999999999986,0.08000000000000007,,100.0,5010
1761127546.176211,2025-10-22T11:05:46.176211,77.91837988007397,242.20000000000002,6.200000000000017,0.033436332725813145,1.714409722222222,6.21875,7.0,5.625,6.71875,11.46,0.29999999999999893,0.08999999999999986,,100.0,5012
1761127546.196426,2025-10-22T11:05:46.196426,77.95282275519435,248.0,5.799999999999983,0.03444287512037647,1.7230902777777777,6.125,7.03125,5.6875,6.71875,11.699999999999996,0.27999999999999936,0.03999999999999915,,100.0,5014
1761127546.216202,2025-10-22T11:05:46.216202,77.98746976587505,253.8,5.800000000000011,0.03464701068070042,1.7274305555555556,6.09375,7.1875,5.6875,6.75,11.79,0.39000000000000057,0.0,,100.0,5016
1761127546.236636,2025-10-22T11:05:46.236636,78.02141758406326,259.8,6.0,0.03394781818821002,1.6970486111111112,5.96875,7.125,5.78125,6.4375,11.799999999999997,0.35999999999999943,0.0,,100.0,5018
1761127546.256202,2025-10-22T11:05:46.256202,78.05514425660171,265.40000000000003,5.600000000000023,0.03372667253844952,1.6883680555555556,6.0625,7.0625,5.71875,6.4375,11.659999999999997,0.4299999999999997,-0.120000000000001,,100.0,5020
1761127546.276213,2025-10-22T11:05:46.276213,78.08951922381915,271.40000000000003,6.0,0.034374967217445374,1.71875,6.09375,7.09375,5.6875,6.6875,11.36,0.5399999999999991,-0.10999999999999943,,100.0,5022
1761127546.296482,2025-10-22T11:05:46.296482,78.12428487464783,277.0,5.599999999999966,0.034765650828674666,1.7361111111111112,6.09375,7.0625,5.6875,6.8125,11.18,0.5800000000000001,-0.09999999999999964,,100.0,5024
1761127546.316205,2025-10-22T11:05:46.316205,78.15911835163001,282.6,5.600000000000023,0.034833476982186085,1.7404513888888888,6.125,7.0625,5.6875,6.84375,11.229999999999997,0.5499999999999989,-0.09999999999999964,,100.0,5026
1761127546.336151,2025-10-22T11:05:46.336151,78.19364798462223,287.90000000000003,5.300000000000011,0.034529632992217785,1.7274305555555556,6.09375,7.125,5.71875,6.71875,11.530000000000001,0.6500000000000004,0.019999999999999574,,100.0,5028
1761127546.3667,2025-10-22T11:05:46.366700,78.26142975853547,295.0,7.099999999999966,0.06778177391323936,1.6927083333333333,5.8125,7.21875,5.65625,6.53125,12.259999999999998,0.75,-0.09999999999999964,,100.0,5031
1761127546.396443,2025-10-22T11:05:46.396443,78.2958985151102,301.0,6.0,0.034468756574725035,1.7230902777777777,5.84375,7.1875,5.625,6.78125,13.030000000000001,0.9700000000000006,-0.40000000000000036,,100.0,5034
1761127546.426782,2025-10-22T11:05:46.426782,78.36493076446153,306.7,5.699999999999989,0.06903224935133778,1.71875,6.03125,7.34375,5.46875,6.90625,13.86,0.7200000000000006,-0.3200000000000003,,100.0,5037
