timestamp,distance_m,speed_mps,wheel_FL,wheel_FR,wheel_RL,wheel_RR,yaw_rate,lat_accel,long_accel
1761056531.102112,51.52497930762679,1.5625,5.59375,5.6875,5.65625,5.59375,0.5899999999999963,0.019999999999999574,0.15000000000000036
1761056531.122161,51.55621862866823,1.5625,5.625,5.6875,5.65625,5.5625,0.44999999999999574,0.08999999999999986,0.1999999999999993
1761056531.142141,51.587437678956434,1.558159722222222,5.625,5.71875,5.6875,5.5625,0.3399999999999963,0.17999999999999972,0.25
1761056531.162116,51.61856183678751,1.5625,5.625,5.75,5.65625,5.5625,0.28999999999999915,0.20999999999999908,0.20999999999999908
1761056531.182128,51.64965671901085,1.558159722222222,5.6875,5.71875,5.65625,5.53125,0.30999999999999517,0.2599999999999998,0.1999999999999993
1761056531.20214,51.68057825519818,1.5538194444444444,5.65625,5.71875,5.59375,5.53125,0.3399999999999963,0.11999999999999922,0.14000000000000057
1761056531.222148,51.71166683961131,1.5451388888888888,5.65625,5.71875,5.59375,5.59375,0.3500000000000014,0.02999999999999936,0.08000000000000007
1761056531.242144,51.74204296018526,1.5538194444444444,5.75,5.6875,5.4375,5.5,0.37999999999999545,0.009999999999999787,0.08000000000000007
1761056531.262129,51.77222857769176,1.519097222222222,5.75,5.71875,5.4375,5.4375,0.4199999999999946,-0.120000000000001,-0.009999999999999787
1761056531.282185,51.803043800302795,1.5104166666666665,5.6875,5.6875,5.5,5.5625,0.4399999999999977,-0.21000000000000085,-0.08000000000000007
1761056531.302173,51.834014513426474,1.5364583333333333,5.65625,5.6875,5.5625,5.59375,0.3999999999999986,-0.2699999999999996,-0.07000000000000028
1761056531.322187,51.865112729784634,1.5494791666666665,5.65625,5.6875,5.53125,5.65625,0.28000000000000114,-0.2400000000000002,-0.009999999999999787
1761056531.342148,51.896042067350734,1.5538194444444444,5.625,5.6875,5.53125,5.625,0.12999999999999545,-0.22000000000000064,0.02999999999999936
1761056531.362182,51.92699712701154,1.5494791666666665,5.625,5.6875,5.65625,5.46875,0.03999999999999915,-0.16000000000000014,0.08000000000000007
1761056531.382109,51.957527681564414,1.5451388888888888,5.6875,5.6875,5.65625,5.375,-0.03999999999999915,-0.20000000000000107,0.0
1761056531.40212,51.98853459830098,1.5321180555555556,5.6875,5.6875,5.65625,5.5,-0.17999999999999972,-0.23000000000000043,-0.08000000000000007
1761056531.422126,52.01962021903872,1.5494791666666665,5.6875,5.625,5.65625,5.53125,-0.3999999999999986,-0.07000000000000028,-0.07000000000000028
1761056531.442145,52.05072621504478,1.5538194444444444,5.65625,5.59375,5.6875,5.5,-0.5300000000000011,-0.13000000000000078,-0.0600000000000005
1761056531.462137,52.081876748965975,1.5538194444444444,5.65625,5.59375,5.6875,5.53125,-0.6499999999999986,-0.1899999999999995,0.02999999999999936
1761056531.482178,52.11327777761565,1.558159722222222,5.65625,5.625,5.71875,5.5625,-0.6799999999999997,-0.10999999999999943,0.0
1761056531.502269,52.144757254670196,1.5668402777777777,5.65625,5.625,5.71875,5.5625,-0.6400000000000006,-0.07000000000000028,0.08000000000000007
1761056531.522229,52.17611790324264,1.5668402777777777,5.6875,5.625,5.6875,5.625,-0.5100000000000051,-0.05000000000000071,0.009999999999999787
1761056531.542219,52.20752575124317,1.5711805555555556,5.65625,5.625,5.71875,5.59375,-0.39000000000000057,0.0,0.08000000000000007
1761056531.562215,52.23885654989229,1.5711805555555556,5.65625,5.65625,5.6875,5.59375,-0.21000000000000085,-0.02999999999999936,0.09999999999999964
1761056531.582152,52.27000779989706,1.5668402777777777,5.6875,5.6875,5.65625,5.59375,-0.05000000000000426,0.0,0.0600000000000005
1761056531.602184,52.30122111634261,1.5625,5.65625,5.6875,5.65625,5.5625,0.11999999999999744,-0.019999999999999574,0.07000000000000028
1761056531.622156,52.33234044474873,1.558159722222222,5.65625,5.71875,5.65625,5.5625,0.1599999999999966,-0.02999999999999936,0.019999999999999574
1761056531.64222,52.36369062525544,1.558159722222222,5.6875,5.6875,5.65625,5.59375,0.11999999999999744,0.0,0.049999999999998934
1761056531.662388,52.39511569341037,1.5625,5.71875,5.6875,5.65625,5.5625,0.0899999999999963,-0.040000000000000924,0.0600000000000005
1761056531.6822,52.42598574919018,1.558159722222222,5.6875,5.6875,5.65625,5.5625,-0.060000000000002274,-0.05000000000000071,0.02999999999999936
1761056531.702168,52.45718580049786,1.558159722222222,5.75,5.65625,5.65625,5.59375,-0.14999999999999858,0.0,0.0600000000000005
1761056531.722171,52.488353794647715,1.5625,5.75,5.6875,5.625,5.59375,-0.28999999999999915,-0.009999999999999787,0.0600000000000005
1761056531.742185,52.519538877532014,1.558159722222222,5.71875,5.6875,5.65625,5.5625,-0.44000000000000483,0.0,0.07000000000000028
1761056531.762161,52.55075122229768,1.558159722222222,5.75,5.65625,5.6875,5.5625,-0.5100000000000051,0.0,0.019999999999999574
1761056531.782197,52.58205744437886,1.5625,5.6875,5.6875,5.6875,5.5625,-0.5500000000000043,0.0,0.08000000000000007
1761056531.8022,52.61313861960351,1.5625,5.6875,5.6875,5.65625,5.53125,-0.5700000000000003,0.0,0.0600000000000005
1761056531.822174,52.64417459877841,1.5538194444444444,5.71875,5.6875,5.65625,5.53125,-0.5800000000000054,0.009999999999999787,0.0
1761056531.842168,52.67532847614765,1.5538194444444444,5.71875,5.65625,5.65625,5.5625,-0.44000000000000483,0.0,0.0
1761056531.86221,52.706557023856504,1.558159722222222,5.75,5.71875,5.65625,5.5625,-0.3500000000000014,0.0,-0.0600000000000005
1761056531.882188,52.73768601111253,1.558159722222222,5.75,5.71875,5.65625,5.5625,-0.21999999999999886,0.0,0.0
1761056531.902178,52.768920335090954,1.558159722222222,5.75,5.71875,5.6875,5.5625,-0.10999999999999943,-0.019999999999999574,0.0
1761056531.92218,52.80017328552087,1.5625,5.75,5.6875,5.65625,5.59375,-0.05000000000000426,-0.040000000000000924,0.019999999999999574
1761056531.942209,52.83172949941635,1.5625,5.71875,5.6875,5.71875,5.625,-0.03999999999999915,0.0,0.07000000000000028
1761056531.962181,52.86319593692004,1.5755208333333333,5.71875,5.71875,5.71875,5.625,-0.09000000000000341,0.0,0.10999999999999943
1761056531.982177,52.89461314988646,1.5755208333333333,5.71875,5.6875,5.6875,5.625,-0.1600000000000037,-0.019999999999999574,0.14000000000000057
1761056532.00221,52.92608842564139,1.5711805555555556,5.71875,5.6875,5.6875,5.625,-0.240000000000002,0.0,0.08000000000000007
1761056532.022189,52.95747904210468,1.5711805555555556,5.75,5.6875,5.65625,5.65625,-0.2600000000000051,-0.009999999999999787,0.019999999999999574
1761056532.042254,52.98891780070146,1.5711805555555556,5.75,5.71875,5.65625,5.625,-0.28000000000000114,-0.009999999999999787,-0.019999999999999574
1761056532.062153,53.02009655887067,1.5668402777777777,5.71875,5.71875,5.6875,5.59375,-0.28999999999999915,0.0,0.0
1761056532.082206,53.05151626571198,1.5668402777777777,5.75,5.71875,5.65625,5.625,-0.30000000000000426,-0.019999999999999574,0.0
1761056532.102213,53.082777039251525,1.5668402777777777,5.75,5.6875,5.65625,5.59375,-0.23000000000000398,-0.02999999999999936,0.0
1761056532.122215,53.11403036221047,1.5625,5.78125,5.71875,5.65625,5.59375,-0.21000000000000085,-0.08999999999999986,0.009999999999999787
1761056532.142159,53.145106225792034,1.5625,5.75,5.71875,5.65625,5.5625,-0.14999999999999858,-0.10999999999999943,0.0
1761056532.16221,53.17634889028152,1.558159722222222,5.75,5.71875,5.625,5.59375,-0.0800000000000054,-0.15000000000000036,-0.009999999999999787
1761056532.182305,53.20792193628033,1.558159722222222,5.71875,5.71875,5.65625,5.65625,-0.12000000000000455,-0.10999999999999943,0.009999999999999787
1761056532.20226,53.23936132817646,1.5711805555555556,5.6875,5.6875,5.6875,5.65625,-0.20000000000000284,-0.040000000000000924,0.02999999999999936
1761056532.22227,53.27071379352788,1.5755208333333333,5.71875,5.6875,5.6875,5.59375,-0.19000000000000483,-0.009999999999999787,0.07000000000000028
1761056532.242265,53.30186915687402,1.5668402777777777,5.75,5.6875,5.6875,5.53125,-0.25,-0.02999999999999936,0.10999999999999943
1761056532.262301,53.333175378955204,1.558159722222222,5.71875,5.6875,5.6875,5.5625,-0.3100000000000023,-0.019999999999999574,0.0
1761056532.282198,53.364178058174055,1.5625,5.71875,5.6875,5.6875,5.53125,-0.3400000000000034,0.0,0.0
1761056532.302232,53.39539434657342,1.558159722222222,5.71875,5.6875,5.6875,5.53125,-0.4100000000000037,-0.02999999999999936,-0.040000000000000924
1761056532.322214,53.426529277737075,1.558159722222222,5.71875,5.65625,5.6875,5.53125,-0.4299999999999997,-0.019999999999999574,0.0
1761056532.342203,53.45767535372754,1.558159722222222,5.71875,5.6875,5.65625,5.5625,-0.38000000000000256,-0.07000000000000028,-0.009999999999999787
1761056532.362248,53.48899573191186,1.558159722222222,5.6875,5.65625,5.6875,5.5625,-0.3400000000000034,-0.019999999999999574,0.009999999999999787
1761056532.382247,53.520157410659856,1.5625,5.71875,5.71875,5.65625,5.5625,-0.28999999999999915,0.0,0.02999999999999936
1761056532.402239,53.55130831607527,1.558159722222222,5.6875,5.6875,5.65625,5.5625,-0.20000000000000284,0.009999999999999787,0.0
1761056532.422256,53.58258473583407,1.558159722222222,5.6875,5.6875,5.6875,5.5625,-0.12000000000000455,0.019999999999999574,0.049999999999998934
1761056532.442264,53.61376053136269,1.5625,5.71875,5.6875,5.65625,5.5625,-0.05000000000000426,0.03999999999999915,0.0
1761056532.462226,53.645037536819906,1.558159722222222,5.6875,5.71875,5.6875,5.59375,-0.060000000000002274,0.019999999999999574,0.0
1761056532.482213,53.67626739044997,1.5668402777777777,5.71875,5.6875,5.6875,5.5625,-0.05000000000000426,0.0,0.019999999999999574
1761056532.502226,53.70753784974429,1.5625,5.75,5.6875,5.6875,5.5625,-0.0800000000000054,-0.019999999999999574,0.0
1761056532.522215,53.7388570679146,1.5625,5.71875,5.6875,5.6875,5.59375,-0.10000000000000142,-0.08000000000000007,0.0
1761056532.54224,53.770319981914554,1.5668402777777777,5.71875,5.6875,5.71875,5.59375,-0.1600000000000037,-0.040000000000000924,0.019999999999999574
1761056532.562226,53.80172183633691,1.5711805555555556,5.71875,5.6875,5.6875,5.625,-0.2700000000000031,-0.02999999999999936,0.0600000000000005
1761056532.582225,53.83305711775203,1.5711805555555556,5.75,5.6875,5.65625,5.625,-0.3400000000000034,-0.019999999999999574,0.08000000000000007
1761056532.602304,53.864430395058584,1.5668402777777777,5.75,5.71875,5.65625,5.59375,-0.38000000000000256,0.0,0.019999999999999574
1761056532.622212,53.89553656905074,1.5625,5.71875,5.71875,5.6875,5.5625,-0.4200000000000017,0.02999999999999936,0.02999999999999936
1761056532.642227,53.92689687924265,1.5625,5.71875,5.71875,5.6875,5.59375,-0.3999999999999986,0.009999999999999787,-0.02999999999999936
1761056532.662482,53.95845754279043,1.5668402777777777,5.71875,5.71875,5.65625,5.5625,-0.39000000000000057,0.0,0.0
1761056532.682238,53.98932641579057,1.558159722222222,5.71875,5.71875,5.6875,5.5625,-0.240000000000002,0.0,0.049999999999998934
